raw/gen/rollout/ep_rew_mean,raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/rollout/ep_len_mean,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/train/entropy_loss,raw/gen/train/value_loss,raw/gen/train/clip_fraction,raw/gen/train/approx_kl,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/loss,raw/gen/train/clip_range,raw/gen/train/policy_gradient_loss,raw/gen/train/n_updates,raw/gen/rollout/ep_rew_wrapped_mean
750.5,434176,1817,45.0,1,0,-0.03875576677683057,74.88374994322658,0.02587890625,0.003932629,0.0001,0.6106762886047363,12.782386779785156,0.2,-0.00817522723446018,6776,-56.00841063577682
751.0,434688,1957,45.0,1,0,-0.025229388104435202,35.46122830361128,0.014892578125,0.0023934592,0.0001,0.6750370562076569,5.9506916999816895,0.2,-0.004950459744577529,6784,-55.5426254972443
685.0,435200,2037,45.0,1,0,-0.044679043921860284,22.560926612466574,0.020751953125,0.005168349,0.0001,0.7363922894001007,4.617464542388916,0.2,-0.007875538234657142,6792,-55.691499654315415
752.5,435712,1812,45.0,1,0,-0.03526781606251461,59.149298418313265,0.02587890625,0.0069782725,0.0001,0.6739552915096283,3.48344349861145,0.2,-0.009782428438484203,6800,-58.73953613612801
756.5,436224,2206,45.0,1,0,-0.030452245095602848,30.395200841128826,0.0166015625,0.00456688,0.0001,0.7680287659168243,4.6898579597473145,0.2,-0.004893476118013496,6808,-58.79051217477769
700.0,436736,2013,45.0,1,0,-0.021802232123718568,12.216121166944504,0.015380859375,0.016340736,0.0001,0.8322355449199677,0.8327251076698303,0.2,-0.005021783996198792,6816,-59.99461766563356
741.0,437248,2208,45.0,1,0,-0.03326759419269365,13.574853846803308,0.0205078125,0.0197171,0.0001,0.8555113822221756,2.0900495052337646,0.2,-0.004428059604833834,6824,-61.666803608983756
763.0,437760,2181,45.0,1,0,-0.035025220289753634,47.24409223161638,0.0185546875,0.0042908886,0.0001,0.6911318898200989,2.70835542678833,0.2,-0.006873397378512891,6832,-61.71786179691553
771.5,438272,1952,45.0,1,0,-0.02719841186171834,20.58594458224252,0.01513671875,0.0034436807,0.0001,0.7854818999767303,2.994337558746338,0.2,-0.0029228296302790113,6840,-61.251242384761575
766.0,438784,1936,45.0,1,0,-0.03545954273886309,33.70339919626713,0.01904296875,0.003930317,0.0001,0.6906189322471619,6.0245232582092285,0.2,-0.00750814003549749,6848,-60.96033701479435
722.5,439296,1944,45.0,1,0,-0.034258010125086,30.848015446215868,0.017333984375,0.0033993456,0.0001,0.6247424781322479,4.8226470947265625,0.2,-0.005693317398254294,6856,-59.98599658019841
756.5,439808,2002,45.0,1,0,-0.04085338308186692,16.863910730928183,0.023681640625,0.0071236524,0.0001,0.7857753783464432,2.6339874267578125,0.2,-0.00936134375842812,6864,-60.241217705272135
741.5,440320,1905,45.0,1,0,-0.03646032386632214,81.93137304112315,0.018798828125,0.015947437,0.0001,0.6181955933570862,6.701214790344238,0.2,-0.0011332504800520837,6872,-60.16059996616095
809.0,440832,2160,45.0,1,0,-0.030609661096605123,33.4330990742892,0.015380859375,0.0036950149,0.0001,0.8359724581241608,15.339888572692871,0.2,-0.0045233849123178516,6880,-61.7469689565897
850.0,441344,1803,45.0,1,0,-0.01732243638844011,13.239836536347866,0.00634765625,0.0013636858,0.0001,0.7876041978597641,0.6980990767478943,0.2,-0.0021840062472620048,6888,-61.37360124975443
848.5,441856,1600,45.0,1,0,-0.030201527817553142,36.01686982065439,0.019287109375,0.011674358,0.0001,0.6111956238746643,25.180086135864258,0.2,-0.00695535737395403,6896,-59.428234683945774
867.5,442368,2030,45.0,1,0,-0.02482228530016073,8.979776730760932,0.01416015625,0.0039400905,0.0001,0.8213835507631302,2.467829465866089,0.2,-0.004375887359856279,6904,-57.81001241061836
865.0,442880,2150,45.0,1,0,-0.030276269050773408,11.668100309092551,0.026611328125,0.01167159,0.0001,0.8516508191823959,1.5564998388290405,0.2,-0.0009202581386489328,6912,-58.030024692267176
895.0,443392,1795,45.0,1,0,-0.025345737569296034,26.62563812918961,0.010009765625,0.0027412053,0.0001,0.7327689826488495,4.934928894042969,0.2,-0.004147196559642907,6920,-58.47287724263966
887.5,443904,1917,45.0,1,0,-0.026340979563883593,47.29610908776522,0.013671875,0.006371517,0.0001,0.7412011623382568,3.7859833240509033,0.2,0.0020908157093799673,6928,-61.91009561114013
876.5,444416,1983,45.0,1,0,-0.02914959952386198,27.542636888101697,0.017822265625,0.002650877,0.0001,0.7460102140903473,6.717914581298828,0.2,-0.007629131971043535,6936,-63.3138155169785
846.0,444928,2002,45.0,1,0,-0.0252981256799103,42.5520906932652,0.009521484375,0.0012823632,0.0001,0.7671585530042648,28.177967071533203,0.2,-0.004864534050284419,6944,-64.18211372055113
846.0,445440,2083,45.0,1,0,-0.024877443470813887,25.982476143166423,0.00927734375,0.002331895,0.0001,0.8216628283262253,4.583587169647217,0.2,-0.003490375165711157,6952,-62.81537342280149
837.0,445952,2086,45.0,1,0,-0.013843600722339033,14.098673115950078,0.0048828125,0.0005626326,0.0001,0.5466924905776978,0.8814440369606018,0.2,-0.002996136958245188,6960,-61.20555405151099
810.5,446464,2026,45.0,1,0,-0.02397045441739465,7.422428257763386,0.018798828125,0.012230758,0.0001,0.8300793021917343,0.6955679059028625,0.2,-0.004907812435703818,6968,-60.81406662218273
790.0,446976,2235,45.0,1,0,-0.020571772523453546,21.93009420670569,0.0126953125,0.007628388,0.0001,0.7716178447008133,2.4427356719970703,0.2,-0.0033800736055127345,6976,-60.8649992768839
782.5,447488,1534,45.0,1,0,-0.020572059956975863,14.561335819773376,0.0263671875,0.026827786,0.0001,0.7226487696170807,1.9824974536895752,0.2,-0.005246796446954249,6984,-60.95962050527334
762.0,448000,1667,45.0,1,0,-0.02398730145296213,28.207741409540176,0.00927734375,0.001241076,0.0001,0.7824374437332153,6.736406326293945,0.2,-0.0034489106910768896,6992,-60.63137612983584
712.5,448512,2237,45.0,1,0,-0.029350063827223494,44.45063040032983,0.012939453125,0.0016125332,0.0001,0.7901898771524429,12.985942840576172,0.2,-0.006412360011381679,7000,-59.77236391119659
727.0,449024,1901,45.0,1,0,-0.03260079954270623,81.98991090804338,0.0234375,0.0076166266,0.0001,0.8068752586841583,14.536783218383789,0.2,-0.010181538382312283,7008,-61.422399782910944
729.5,449536,1995,45.0,1,0,-0.024492919827025617,34.621487990021706,0.015625,0.009866466,0.0001,0.7964718341827393,8.573041915893555,0.2,-0.0037021394055045675,7016,-60.36099886223674
722.5,450048,2298,45.0,1,0,-0.015525939212238882,21.267819001339376,0.0068359375,0.0052266736,0.0001,0.7734826952219009,9.265141487121582,0.2,-0.0028389546714606695,7024,-59.447491536177694
724.0,450560,1925,45.0,1,0,-0.015931521787024394,8.387705753557384,0.008544921875,0.0019727692,0.0001,0.747030109167099,0.8833799362182617,0.2,-0.0038785720644227695,7032,-60.1364326063171
702.0,451072,2240,45.0,1,0,-0.027849256905028597,10.063559286296368,0.0166015625,0.0063646906,0.0001,0.8525440245866776,1.2249022722244263,0.2,-0.004626518213626696,7040,-60.06239188112318
684.0,451584,1931,45.0,1,0,-0.014700523744977545,9.039552758913487,0.00830078125,0.0012444293,0.0001,0.8243852853775024,2.198918342590332,0.2,-0.0031715621898911195,7048,-59.85149827465415
747.5,452096,1763,45.0,1,0,-0.029354289439652348,62.16185179539025,0.012451171875,0.005676295,0.0001,0.6150504052639008,17.415061950683594,0.2,-0.005239650465227896,7056,-60.49803295072168
728.0,452608,1983,45.0,1,0,-0.02229640671521338,22.006853479892015,0.007080078125,0.00075430446,0.0001,0.4630858302116394,5.255007266998291,0.2,-0.003117130654572975,7064,-58.55256606269628
742.5,453120,2161,45.0,1,0,-0.02466487899096137,18.712088610976934,0.015869140625,0.0023691482,0.0001,0.6892972886562347,5.686337947845459,0.2,-0.004859826833126135,7072,-56.09898462731391
753.5,453632,1750,45.0,1,0,-0.025074780700606425,43.8762332983315,0.021728515625,0.0050073806,0.0001,0.7413558661937714,3.9755778312683105,0.2,-0.00647142833986436,7080,-54.82486842691898
725.0,454144,2263,45.0,1,0,-0.023200714778340625,21.69628914631903,0.0146484375,0.015990103,0.0001,0.7983373552560806,3.2326741218566895,0.2,-0.006205555102496874,7088,-55.470448287017646
755.0,454656,1855,45.0,1,0,-0.024820749285026977,14.727268636226654,0.02197265625,0.00954986,0.0001,0.9021580666303635,4.237826824188232,0.2,-0.007586551853819401,7096,-58.10359351616353
697.0,455168,2249,45.0,1,0,-0.03712811593004517,43.503841664642096,0.021240234375,0.0033076296,0.0001,0.7434323728084564,12.725122451782227,0.2,-0.0072208869005407905,7104,-61.30344720687717
727.5,455680,2059,45.0,1,0,-0.019857292450979003,11.113957604393363,0.010498046875,0.001697596,0.0001,0.8058408498764038,1.318637490272522,0.2,-0.0053173052801867016,7112,-62.66033649753779
740.0,456192,1883,45.0,1,0,-0.02622226918811066,35.48243933916092,0.0087890625,0.0013494793,0.0001,0.749740332365036,7.677250385284424,0.2,-0.0018797937755152816,7120,-63.532452872730794
717.5,456704,2003,45.0,1,0,-0.021430876156955492,20.783989425748587,0.01220703125,0.008902175,0.0001,0.46122026443481445,2.766493558883667,0.2,-0.0036518222332233563,7128,-62.156857800371945
751.5,457216,1854,45.0,1,0,-0.022234793609186454,19.434857287444174,0.01611328125,0.005309798,0.0001,0.6703627407550812,2.282478094100952,0.2,-0.004730151380499592,7136,-61.568215996585785
757.0,457728,2095,45.0,1,0,-0.026644631201179436,24.60856445878744,0.01220703125,0.004748727,0.0001,0.701464980840683,1.480422019958496,0.2,-0.0026029995424323715,7144,-60.43571104932576
721.5,458240,1505,45.0,1,0,-0.017869628217795253,15.001029963605106,0.017333984375,0.011578042,0.0001,0.8007479459047318,0.4437137842178345,0.2,-0.005240555736236274,7152,-59.135266111902894
751.5,458752,2211,45.0,1,0,-0.03160745531658904,47.51786608994007,0.017333984375,0.0027571868,0.0001,0.8172034621238708,9.760394096374512,0.2,-0.002486458841303829,7160,-59.68140348453075
681.5,459264,1865,45.0,1,0,-0.027366336577870243,12.476408106274903,0.011962890625,0.0060793934,0.0001,0.8285249322652817,1.2987313270568848,0.2,-0.0034728286027529975,7168,-58.924555121846495
710.5,459776,1852,45.0,1,0,-0.03300795554969227,21.145572532899678,0.027099609375,0.0117147295,0.0001,0.8320618569850922,3.2706093788146973,0.2,-0.011105140729341656,7176,-57.73190419662744
722.0,460288,1921,45.0,1,0,-0.016901684338336054,9.914033108390868,0.010498046875,0.0069287233,0.0001,0.8862424492835999,1.101509928703308,0.2,-0.003568082560377661,7184,-58.063491389490665
701.5,460800,2057,45.0,1,0,-0.0219888168730904,11.871546866372228,0.010498046875,0.0018388206,0.0001,0.8476805090904236,2.3079941272735596,0.2,-0.00312833513271471,7192,-58.2339954046905
743.5,461312,1857,45.0,1,0,-0.02582187544749104,18.664022531360388,0.011474609375,0.007673935,0.0001,0.7302073240280151,1.7703853845596313,0.2,-0.0034081077901646495,7200,-59.303427243605256
777.5,461824,1846,45.0,1,0,-0.02958738780694148,29.87548268586397,0.024169921875,0.007685708,0.0001,0.6654185056686401,6.2060675621032715,0.2,-0.0018103883703588508,7208,-60.284157528579236
834.5,462336,1872,45.0,1,0,-0.03641702210461517,47.63849783875048,0.017578125,0.002099276,0.0001,0.6303831040859222,14.930465698242188,0.2,-0.004952447110554203,7216,-61.077148469872775
830.5,462848,2004,45.0,1,0,-0.03166982589755207,18.228932356461883,0.009521484375,0.0010418535,0.0001,0.7474274933338165,4.543750286102295,0.2,-0.0025108418594754767,7224,-60.4353528695181
819.0,463360,2311,45.0,1,0,-0.02853839934186908,33.124097000807524,0.017333984375,0.0055262744,0.0001,0.7845398187637329,6.713639736175537,0.2,-0.005723652247979771,7232,-60.18223184976727
890.0,463872,1409,45.0,1,0,-0.017309206666595855,32.49364165216684,0.00732421875,0.0015898785,0.0001,0.8196847885847092,19.089744567871094,0.2,-0.005763148263213225,7240,-62.96554201539606
895.0,464384,2060,45.0,1,0,-0.03931414855060211,50.507460318505764,0.019775390625,0.004479794,0.0001,0.8221784383058548,6.8674139976501465,0.2,-0.004774593082402134,7248,-64.50713390793652
893.5,464896,2130,45.0,1,0,-0.017629120722176594,23.55615746602416,0.015625,0.0049401633,0.0001,0.7692061960697174,5.187979221343994,0.2,-0.00383676838100655,7256,-64.42697166930884
839.5,465408,2205,45.0,1,0,-0.03866272834056872,16.667504525743425,0.036376953125,0.01729555,0.0001,0.7728775143623352,1.2715950012207031,0.2,-0.011338661999616306,7264,-63.62556460481137
850.0,465920,1849,45.0,1,0,-0.01916181565752595,14.845677312463522,0.012939453125,0.0020847148,0.0001,0.764372780919075,1.0806968212127686,0.2,-0.005091866791190114,7272,-63.90381244707853
766.0,466432,2105,45.0,1,0,-0.019523839279372623,19.08232212997973,0.014892578125,0.0074381824,0.0001,0.7860831767320633,3.6390364170074463,0.2,-0.0040501919902453665,7280,-63.089044098630545
691.0,466944,2167,45.0,1,0,-0.024925098334279028,11.361237425822765,0.019287109375,0.014684405,0.0001,0.8165458887815475,1.8902825117111206,0.2,-0.009210989912389778,7288,-62.07267984148115
704.0,467456,2058,45.0,1,0,-0.022781451744549486,22.693752262741327,0.0185546875,0.008795068,0.0001,0.7593164145946503,3.129307985305786,0.2,-0.006553193983563688,7296,-62.82386650837958
650.5,467968,2029,45.0,1,0,-0.017251440810014174,20.661983001977205,0.0146484375,0.007329846,0.0001,0.8541749864816666,4.070248603820801,0.2,-0.0002385205079917796,7304,-62.07676828406751
595.5,468480,2060,45.0,1,0,-0.018081909232932958,16.107541927602142,0.017822265625,0.0051100943,0.0001,0.8643057346343994,2.135632038116455,0.2,-0.00639521316770697,7312,-59.967579971961676
602.5,468992,2080,45.0,1,0,-0.01743828208668674,16.813731078698765,0.011962890625,0.003171041,0.0001,0.8921222612261772,3.543828010559082,0.2,-0.003128500526145217,7320,-58.897672619000076
610.0,469504,2107,45.0,1,0,-0.022299471611404442,23.12652741931379,0.019287109375,0.0061714323,0.0001,0.8650336414575577,1.9155949354171753,0.2,-0.007269989542692201,7328,-60.029474407546225
640.0,470016,2083,45.0,1,0,-0.03069850283827691,14.713558299466968,0.01806640625,0.008938559,0.0001,0.7413682341575623,1.3199070692062378,0.2,-0.003909064369508997,7336,-60.61739259060472
649.5,470528,1838,45.0,1,0,-0.017782319220486897,25.538439255207777,0.010009765625,0.0036350414,0.0001,0.710079163312912,6.34124755859375,0.2,-0.0037449126029969193,7344,-61.91355104003102
678.5,471040,2075,45.0,1,0,-0.014560274619270785,14.005876428447664,0.008544921875,0.0016229927,0.0001,0.7426193356513977,1.838369369506836,0.2,-0.001909834893012885,7352,-61.66115539893508
762.5,471552,1839,45.0,1,0,-0.03219103326409822,17.45376160601154,0.013427734375,0.0042123445,0.0001,0.6998701691627502,9.208128929138184,0.2,-0.005370092723751441,7360,-61.453662900477646
797.5,472064,2211,45.0,1,0,-0.03049549884053704,9.672792506404221,0.02294921875,0.007895038,0.0001,0.8286946564912796,1.621708869934082,0.2,-0.004964071973518003,7368,-60.1568965280056
743.0,472576,2426,45.0,1,0,-0.01710120433881457,14.769762397976592,0.010498046875,0.0076135346,0.0001,0.8222758620977402,1.3854053020477295,0.2,-0.003786830742683378,7376,-59.44638363901526
659.0,473088,2365,45.0,1,0,-0.008074327855410957,5.698529013257939,0.006103515625,0.0048263464,0.0001,0.8969493955373764,0.25201815366744995,0.2,-0.0026788733157445677,7384,-59.19203643530607
648.0,473600,2056,45.0,1,0,-0.01827856417367002,31.415450824424624,0.0146484375,0.008088636,0.0001,0.8289592415094376,12.647675514221191,0.2,-0.0037735898222308606,7392,-59.90842745240778
609.0,474112,2330,45.0,1,0,-0.02088446286825274,14.674054665025324,0.0126953125,0.0040736767,0.0001,0.8143971264362335,5.7547478675842285,0.2,-0.00335538054787321,7400,-59.69545697651804
551.0,474624,2083,45.0,1,0,-0.024709800899017864,15.05245665134862,0.02197265625,0.005777805,0.0001,0.7581496238708496,0.8711677193641663,0.2,-0.0029287772231327835,7408,-59.39342060178518
489.0,475136,2101,45.0,1,0,-0.021170386030917143,47.31919478625059,0.01123046875,0.0036920225,0.0001,0.5196053683757782,30.10485076904297,0.2,-0.005023976187658263,7416,-58.97320145003498
462.5,475648,2255,45.0,1,0,-0.025808483606397203,17.58875661715865,0.013427734375,0.0026949877,0.0001,0.4786810278892517,5.526159763336182,0.2,-0.004584559919749154,7424,-58.93701714329421
378.0,476160,1551,45.0,1,0,-0.018939784201393195,25.98404485359788,0.0107421875,0.0043041427,0.0001,0.7116959393024445,3.8477346897125244,0.2,-0.0021636768178723287,7432,-59.52859151255339
426.5,476672,2154,45.0,1,0,-0.025025316213032056,31.7544141151011,0.019287109375,0.0060773846,0.0001,0.6712311506271362,3.755678176879883,0.2,-0.005710936544346623,7440,-60.48379664454609
528.0,477184,1938,45.0,1,0,-0.023306854421662138,16.36945126298815,0.02001953125,0.00929641,0.0001,0.844835177063942,0.9504719376564026,0.2,-0.008085004901658976,7448,-61.61940415836871
567.5,477696,2094,45.0,1,0,-0.016770763587828696,19.90562132978812,0.01416015625,0.008577606,0.0001,0.8026563227176666,3.081235408782959,0.2,-0.004796168897883035,7456,-63.42070982009172
590.0,478208,2126,45.0,1,0,-0.021595345586320036,81.98715115711093,0.015380859375,0.0043826876,0.0001,0.7063243389129639,21.8096981048584,0.2,-0.0063025080162333325,7464,-65.26575226098299
661.0,478720,1890,45.0,1,0,-0.02657317155126293,31.21355041489005,0.025390625,0.0053709606,0.0001,0.8479646891355515,9.171500205993652,0.2,-0.009671664258348756,7472,-67.48726844035089
681.0,479232,2066,45.0,1,0,-0.019473905279937753,24.28890258818865,0.012939453125,0.003667024,0.0001,0.7718523591756821,7.320911884307861,0.2,-0.00291088084486546,7480,-68.19804478637874
736.0,479744,2010,45.0,1,0,-0.02047472968342845,52.90572154521942,0.011962890625,0.0062929955,0.0001,0.7050912976264954,18.665069580078125,0.2,-0.004492213298362913,7488,-69.39275674384088
776.0,480256,2067,45.0,1,0,-0.026308910359148285,26.011060304939747,0.016845703125,0.0026058007,0.0001,0.5603910982608795,4.8441162109375,0.2,-0.004586907794873696,7496,-68.9809111526981
808.0,480768,1969,45.0,1,0,-0.02194122056471315,12.741498241201043,0.01513671875,0.004149568,0.0001,0.7943081557750702,1.4147592782974243,0.2,-0.004325561258156085,7504,-65.76142783019692
857.5,481280,1824,45.0,1,0,-0.02062783825022052,22.797205287963152,0.014404296875,0.0038367757,0.0001,0.7221260666847229,3.8847970962524414,0.2,-0.006950508806767175,7512,-62.71309644974768
858.0,481792,1983,45.0,1,0,-0.012161813687725953,18.08299581706524,0.01123046875,0.003287552,0.0001,0.6863365173339844,2.140193223953247,0.2,-0.004168594554357696,7520,-60.54964682839811
884.0,482304,2181,45.0,1,0,-0.022410623997984658,53.13518140465021,0.0185546875,0.0059629977,0.0001,0.678237646818161,10.40527629852295,0.2,-0.0069670099328504875,7528,-59.175720388852056
889.0,482816,1926,45.0,1,0,-0.01823920732795159,20.278889280743897,0.004150390625,0.0008314118,0.0001,0.8848027065396309,4.8008198738098145,0.2,-0.00022054428336559795,7536,-57.41877441801131
829.5,483328,2233,45.0,1,0,-0.036630649207381794,36.700138080865145,0.038818359375,0.019684954,0.0001,0.8517067283391953,16.384742736816406,0.2,-0.008938893268350512,7544,-58.886757194027304
828.0,483840,1873,45.0,1,0,-0.016489895436734514,16.37062184792012,0.011474609375,0.002252318,0.0001,0.8312851339578629,1.5919106006622314,0.2,-0.004370663096779026,7552,-59.32535688534379
829.5,484352,2081,45.0,1,0,-0.03397347606460244,26.799600947648287,0.021240234375,0.0049387105,0.0001,0.7250567972660065,5.932433128356934,0.2,-0.0072106975567294285,7560,-59.616930491551756
850.0,484864,1939,45.0,1,0,-0.02343154333084385,21.861051625572145,0.01220703125,0.0033278996,0.0001,0.5603821277618408,8.99939250946045,0.2,-0.004107446477064514,7568,-60.18236547514796
823.5,485376,1932,45.0,1,0,-0.02720320505432028,47.54450496286154,0.01416015625,0.0016503067,0.0001,0.4201279878616333,5.744945526123047,0.2,-0.005699803637980949,7576,-60.06559676922858
756.0,485888,2305,45.0,1,0,-0.03218081296017772,32.4312789440155,0.01708984375,0.010626797,0.0001,0.5844618380069733,5.786026477813721,0.2,-0.004940275264743832,7584,-60.23761124841869
742.0,486400,1935,45.0,1,0,-0.013412575412985461,15.097184931393713,0.009765625,0.002198366,0.0001,0.6880972385406494,7.74273157119751,0.2,-0.003931061339244479,7592,-59.90710733596236
776.0,486912,1458,45.0,1,0,-0.029869579040678218,88.61534162610769,0.01953125,0.008243399,0.0001,0.5246639549732208,43.53962326049805,0.2,-0.008313644029840361,7600,-60.01096214268357
758.5,487424,2322,45.0,1,0,-0.03368283474810596,48.8890138566494,0.015380859375,0.0048831566,0.0001,0.7787808626890182,14.99782943725586,0.2,-0.005491951291332953,7608,-60.23191638100892
750.5,487936,1680,45.0,1,0,-0.02041068713151617,22.09958489437122,0.01220703125,0.013789775,0.0001,0.8785381987690926,4.303830623626709,0.2,-0.003852794885460753,7616,-60.48294198304415
775.0,488448,1876,45.0,1,0,-0.016883960753602878,14.855339901521802,0.01220703125,0.009026586,0.0001,0.9128309264779091,1.5571564435958862,0.2,-0.003576139271899592,7624,-62.031812426559625
707.0,488960,2559,45.0,1,0,-0.030643011963547906,70.60244529694319,0.0205078125,0.0029213,0.0001,0.7821383327245712,18.852190017700195,0.2,-0.0061405173255479895,7632,-65.42779325436801
624.5,489472,2032,45.0,1,0,-0.007893681862697122,13.371906575048342,0.001708984375,0.00020917656,0.0001,0.8766616806387901,2.5988478660583496,0.2,-0.0013342157326405868,7640,-67.87446190364659
549.5,489984,2418,45.0,1,0,-0.03189418078000017,24.891082257032394,0.02294921875,0.0067098318,0.0001,0.7882324010133743,5.2250518798828125,0.2,-0.005773114789917599,7648,-70.29816841199994
555.0,490496,2344,45.0,1,0,-0.015123374811992107,26.384614173322916,0.008056640625,0.0029359702,0.0001,0.3396245241165161,2.8855957984924316,0.2,-0.0021536952481255867,7656,-69.43649132497609
456.0,491008,2234,45.0,1,0,-0.014177705341808178,10.45352876977995,0.01318359375,0.006378609,0.0001,0.06383538246154785,1.5015040636062622,0.2,-0.0028009802590531763,7664,-67.74472834635526
436.5,491520,2196,45.0,1,0,-0.024709098674975394,24.549283367581666,0.021484375,0.0060052434,0.0001,0.6250692009925842,26.668432235717773,0.2,-0.005279254237393616,7672,-63.85971158243716
410.0,492032,2281,45.0,1,0,-0.019100830777460942,15.90104457642883,0.01220703125,0.003922933,0.0001,0.6680570244789124,2.664043426513672,0.2,-0.002144049107300816,7680,-59.783124041557315
422.0,492544,1924,45.0,1,0,-0.014911824328464718,15.588816207367927,0.0107421875,0.0052523557,0.0001,0.7581710070371628,0.5213785767555237,0.2,-0.004330542920797598,7688,-57.58110656190664
456.0,493056,1942,45.0,1,0,-0.013022322655615426,11.388911320827901,0.010498046875,0.01713533,0.0001,0.857475608587265,0.6641514301300049,0.2,-0.002281783767102752,7696,-56.67178754370659
522.5,493568,1612,45.0,1,0,-0.025296079158579232,20.378954097628593,0.015380859375,0.006187654,0.0001,0.7969226241111755,2.556624412536621,0.2,-0.00786173625238007,7704,-55.83673814825713
550.5,494080,1926,45.0,1,0,-0.022357964920502127,26.508803067263216,0.01318359375,0.002158379,0.0001,0.8323990106582642,2.9972033500671387,0.2,-0.0038166936792549677,7712,-57.328735672831534
609.0,494592,2211,45.0,1,0,-0.028725665447382198,38.756424620747566,0.018798828125,0.012220822,0.0001,0.788534089922905,10.391457557678223,0.2,-0.005249242352874717,7720,-59.07551197335124
659.0,495104,2055,45.0,1,0,-0.012913046404719353,21.93054741155356,0.009765625,0.0038341396,0.0001,0.7363241016864777,2.093737840652466,0.2,-0.002521037640690338,7728,-62.17522543940693
730.5,495616,2058,45.0,1,0,-0.015995843763903395,8.862896693870425,0.01025390625,0.0026376322,0.0001,0.7894065976142883,0.2829858660697937,0.2,-0.0022490304872917477,7736,-64.7385513780266
764.5,496128,1986,45.0,1,0,-0.0241932743738289,14.472727331332862,0.019287109375,0.013244017,0.0001,0.8525651842355728,4.6869215965271,0.2,-0.004979168334102724,7744,-66.25092510636895
821.5,496640,1946,45.0,1,0,-0.019670885865252785,12.926143477205187,0.0126953125,0.008717889,0.0001,0.7860638946294785,3.2887136936187744,0.2,-0.003178760045557283,7752,-66.72374320808798
848.0,497152,1929,45.0,1,0,-0.024550896022219604,55.81931612640619,0.017578125,0.007560684,0.0001,0.6669650375843048,35.715248107910156,0.2,-0.008297494317957899,7760,-67.64330126982182
820.0,497664,1897,45.0,1,0,-0.017857901457318803,26.15551747381687,0.0126953125,0.005894973,0.0001,0.7375691831111908,6.1786603927612305,0.2,-0.003207895792002091,7768,-66.28978766147047
837.5,498176,1992,45.0,1,0,-0.0424988524150649,115.83749455213547,0.020751953125,0.0036865768,0.0001,0.6337523758411407,20.85210609436035,0.2,-0.005016048358811531,7776,-66.4993599820137
879.0,498688,1892,45.0,1,0,-0.02064458265704161,25.847083223983645,0.00732421875,0.002860765,0.0001,0.7891291677951813,3.394913673400879,0.2,-0.0032238598505500704,7784,-65.8251935928315
892.5,499200,1992,45.0,1,0,-0.028430482880594354,47.51246191561222,0.014892578125,0.005248604,0.0001,0.8261361867189407,18.52544403076172,0.2,-0.004553894797936664,7792,-67.13236053071915
914.5,499712,2065,45.0,1,0,-0.02811430566907802,32.03552590869367,0.015869140625,0.0033845915,0.0001,0.8759303689002991,3.1784586906433105,0.2,-0.0038382934508263133,7800,-68.80770021434873
898.5,500224,2147,45.0,1,0,-0.03192153159534428,17.946721801534295,0.01611328125,0.004712682,0.0001,0.8359959572553635,6.681244373321533,0.2,-0.004942591302096844,7808,-69.06171034444124
872.0,500736,2035,45.0,1,0,-0.02950254013921949,22.92960149422288,0.014892578125,0.004060543,0.0001,0.8450831472873688,5.917745590209961,0.2,-0.004171104443230433,7816,-68.90752463016659
896.0,501248,1843,45.0,1,0,-0.036469574316470244,12.636817363090813,0.0224609375,0.010669727,0.0001,0.8753640204668045,1.6471359729766846,0.2,-0.008979429017927032,7824,-68.19411487542092
871.5,501760,1915,45.0,1,0,-0.05193138455342705,53.862618599087,0.02783203125,0.0024046963,0.0001,0.6018635332584381,22.963464736938477,0.2,-0.009122776522417553,7832,-66.65418648324906
920.5,502272,1848,45.0,1,0,-0.030799548340837646,43.78513567522168,0.014892578125,0.008286703,0.0001,0.6579853296279907,5.1854658126831055,0.2,-0.005612107644992648,7840,-66.1747920768708
906.5,502784,2013,45.0,1,0,-0.04337633937393548,109.33078074455261,0.0166015625,0.0060421387,0.0001,0.622528463602066,34.5148811340332,0.2,-0.003813421259110328,7848,-65.78530517503619
871.5,503296,1949,45.0,1,0,-0.050326634673183435,26.256881453096867,0.04052734375,0.0076294364,0.0001,0.8022941648960114,1.844154715538025,0.2,-0.009664723485911964,7856,-65.52689760893583
868.5,503808,2326,45.0,1,0,-0.039530680585357914,47.599037662148476,0.015625,0.004342416,0.0001,0.821409747004509,11.454288482666016,0.2,-0.0030368080492735317,7864,-64.28891597744078
865.0,504320,1603,45.0,1,0,-0.018196293820892606,12.25960410758853,0.011474609375,0.0014012158,0.0001,0.8766248226165771,1.7942876815795898,0.2,-0.0030686339232488535,7872,-63.59502338372171
858.5,504832,2030,45.0,1,0,-0.022114217503030886,15.704878222662956,0.0185546875,0.014717147,0.0001,0.8732885718345642,3.4384093284606934,0.2,-0.00027708293055184186,7880,-64.38707502111792
858.5,505344,2165,45.0,1,0,-0.02333645792259631,22.692243328318,0.016357421875,0.0092933625,0.0001,0.7958926111459732,4.798871040344238,0.2,-0.006403981224138988,7888,-63.996196753568945
