raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc_expert,raw/disc/global_step,raw/disc/n_expert,raw/disc/disc_proportion_expert_true,raw/disc/disc_loss,raw/disc/disc_acc_gen,raw/disc/disc_entropy
256.0,0.693359375,0.408203125,0.6015625,1431,256.0,0.5,0.6088284850120544,0.78515625,0.6346541047096252
256.0,0.50390625,0.859375,0.86328125,1432,256.0,0.5,0.7995843887329102,0.14453125,0.5873948931694031
256.0,0.53125,0.8984375,0.9296875,1432,256.0,0.5,0.7618390321731567,0.1328125,0.5868738889694214
256.0,0.7109375,0.71484375,0.92578125,1433,256.0,0.5,0.5095628499984741,0.49609375,0.5045539140701294
256.0,0.75,0.69921875,0.94921875,1433,256.0,0.5,0.4734088182449341,0.55078125,0.48994484543800354
256.0,0.740234375,0.720703125,0.9609375,1434,256.0,0.5,0.4746779799461365,0.51953125,0.4861888885498047
256.0,0.69921875,0.765625,0.96484375,1434,256.0,0.5,0.5213732123374939,0.43359375,0.5028941631317139
256.0,0.65234375,0.4921875,0.64453125,1435,256.0,0.5,0.5059362649917603,0.66015625,0.5017271041870117
256.0,0.642578125,0.490234375,0.6328125,1435,256.0,0.5,0.519722580909729,0.65234375,0.5074600577354431
256.0,0.6328125,0.5078125,0.640625,1436,256.0,0.5,0.5290191173553467,0.625,0.509251058101654
256.0,0.625,0.45703125,0.58203125,1436,256.0,0.5,0.558701753616333,0.66796875,0.5362426042556763
256.0,0.59375,0.51953125,0.61328125,1437,256.0,0.5,0.6032907962799072,0.57421875,0.5523447394371033
256.0,0.626953125,0.498046875,0.625,1437,256.0,0.5,0.5800192356109619,0.62890625,0.5538551807403564
256.0,0.552734375,0.466796875,0.51953125,1438,256.0,0.5,0.6310443878173828,0.5859375,0.5779718160629272
256.0,0.607421875,0.462890625,0.5703125,1438,256.0,0.5,0.5992114543914795,0.64453125,0.5914079546928406
256.0,0.658203125,0.412109375,0.5703125,1439,256.0,0.5,0.5775251388549805,0.74609375,0.5846758484840393
256.0,0.630859375,0.353515625,0.484375,1439,256.0,0.5,0.6020675897598267,0.77734375,0.6014875173568726
256.0,0.62109375,0.38671875,0.5078125,1440,256.0,0.5,0.6155532598495483,0.734375,0.6177781224250793
256.0,0.611328125,0.349609375,0.4609375,1440,256.0,0.5,0.6253706216812134,0.76171875,0.6252427697181702
256.0,0.65234375,0.35546875,0.5078125,1441,256.0,0.5,0.6136968731880188,0.796875,0.6369970440864563
256.0,0.646484375,0.345703125,0.4921875,1441,256.0,0.5,0.6236924529075623,0.80078125,0.6387197971343994
256.0,0.640625,0.359375,0.5,1442,256.0,0.5,0.6268845796585083,0.78125,0.6299683451652527
256.0,0.6640625,0.35546875,0.51953125,1442,256.0,0.5,0.6203831434249878,0.80859375,0.6376245617866516
256.0,0.623046875,0.396484375,0.51953125,1443,256.0,0.5,0.6269408464431763,0.7265625,0.6379069685935974
256.0,0.603515625,0.443359375,0.546875,1443,256.0,0.5,0.6437686085700989,0.66015625,0.6420268416404724
256.0,0.568359375,0.443359375,0.51171875,1444,256.0,0.5,0.6491360068321228,0.625,0.6427731513977051
256.0,0.640625,0.53515625,0.67578125,1444,256.0,0.5,0.6164052486419678,0.60546875,0.6213593482971191
256.0,0.61328125,0.50390625,0.6171875,1445,256.0,0.5,0.6331557631492615,0.609375,0.6299446225166321
256.0,0.650390625,0.494140625,0.64453125,1445,256.0,0.5,0.6254977583885193,0.65625,0.6224552392959595
256.0,0.59765625,0.47265625,0.5703125,1446,256.0,0.5,0.6368445754051208,0.625,0.6202555894851685
256.0,0.6015625,0.5078125,0.609375,1446,256.0,0.5,0.6479692459106445,0.59375,0.633734941482544
256.0,0.6015625,0.41796875,0.51953125,1447,256.0,0.5,0.6402242183685303,0.68359375,0.6340055465698242
256.0,0.611328125,0.408203125,0.51953125,1447,256.0,0.5,0.6318376660346985,0.703125,0.6362041234970093
256.0,0.638671875,0.353515625,0.4921875,1448,256.0,0.5,0.632421612739563,0.78515625,0.6375270485877991
256.0,0.658203125,0.369140625,0.52734375,1448,256.0,0.5,0.6242536902427673,0.7890625,0.6269001364707947
256.0,0.646484375,0.376953125,0.5234375,1449,256.0,0.5,0.6405983567237854,0.76953125,0.6452864408493042
256.0,0.62890625,0.41015625,0.5390625,1449,256.0,0.5,0.633685827255249,0.71875,0.6240541338920593
256.0,0.64453125,0.3828125,0.52734375,1450,256.0,0.5,0.6263880729675293,0.76171875,0.6388629078865051
256.0,0.619140625,0.423828125,0.54296875,1450,256.0,0.5,0.6382777690887451,0.6953125,0.6293820738792419
256.0,0.615234375,0.431640625,0.546875,1451,256.0,0.5,0.6299862861633301,0.68359375,0.6222798824310303
256.0,0.630859375,0.423828125,0.5546875,1451,256.0,0.5,0.6484371423721313,0.70703125,0.6226009130477905
256.0,0.576171875,0.419921875,0.49609375,1452,256.0,0.5,0.6613516807556152,0.65625,0.6275619268417358
256.0,0.642578125,0.408203125,0.55078125,1452,256.0,0.5,0.6211649775505066,0.734375,0.6252493858337402
256.0,0.634765625,0.412109375,0.546875,1453,256.0,0.5,0.6062862277030945,0.72265625,0.6102223992347717
256.0,0.640625,0.41015625,0.55078125,1453,256.0,0.5,0.6106250882148743,0.73046875,0.6182184219360352
256.0,0.6328125,0.44921875,0.58203125,1454,256.0,0.5,0.6333082914352417,0.68359375,0.6281397938728333
256.0,0.6015625,0.4296875,0.53125,1454,256.0,0.5,0.6514302492141724,0.671875,0.6180810928344727
256.0,0.595703125,0.419921875,0.515625,1455,256.0,0.5,0.6400191783905029,0.67578125,0.6264545917510986
256.0,0.595703125,0.443359375,0.5390625,1455,256.0,0.5,0.642320454120636,0.65234375,0.621916651725769
256.0,0.61328125,0.390625,0.50390625,1456,256.0,0.5,0.6403809785842896,0.72265625,0.6273751854896545
256.0,0.59765625,0.44921875,0.546875,1456,256.0,0.5,0.6392682194709778,0.6484375,0.6126817464828491
256.0,0.607421875,0.373046875,0.48046875,1457,256.0,0.5,0.6416788697242737,0.734375,0.6361961960792542
256.0,0.611328125,0.380859375,0.4921875,1457,256.0,0.5,0.6282476186752319,0.73046875,0.627379298210144
256.0,0.599609375,0.361328125,0.4609375,1458,256.0,0.5,0.6482734680175781,0.73828125,0.6473796367645264
256.0,0.578125,0.37109375,0.44921875,1458,256.0,0.5,0.6503431797027588,0.70703125,0.6392892003059387
256.0,0.62109375,0.359375,0.48046875,1459,256.0,0.5,0.6549016833305359,0.76171875,0.6535672545433044
256.0,0.625,0.4296875,0.5546875,1459,256.0,0.5,0.6372530460357666,0.6953125,0.6436100602149963
256.0,0.62109375,0.3671875,0.48828125,1460,256.0,0.5,0.674174427986145,0.75390625,0.6487292051315308
256.0,0.6640625,0.42578125,0.58984375,1460,256.0,0.5,0.6148364543914795,0.73828125,0.628685712814331
256.0,0.615234375,0.470703125,0.5859375,1461,256.0,0.5,0.6326760053634644,0.64453125,0.6317968368530273
256.0,0.634765625,0.513671875,0.6484375,1461,256.0,0.5,0.632962703704834,0.62109375,0.6390197277069092
256.0,0.615234375,0.451171875,0.56640625,1462,256.0,0.5,0.6255381107330322,0.6640625,0.6290135979652405
256.0,0.6484375,0.46484375,0.61328125,1462,256.0,0.5,0.627726674079895,0.68359375,0.6356276273727417
256.0,0.591796875,0.494140625,0.5859375,1463,256.0,0.5,0.644440770149231,0.59765625,0.6271506547927856
256.0,0.578125,0.5,0.578125,1463,256.0,0.5,0.6538875699043274,0.578125,0.6324632167816162
256.0,0.57421875,0.5,0.57421875,1464,256.0,0.5,0.6658660173416138,0.57421875,0.6224333047866821
256.0,0.591796875,0.501953125,0.59375,1464,256.0,0.5,0.6430529952049255,0.58984375,0.6282625794410706
256.0,0.59375,0.4453125,0.5390625,1465,256.0,0.5,0.6386604309082031,0.6484375,0.627615213394165
256.0,0.658203125,0.431640625,0.58984375,1465,256.0,0.5,0.6018134951591492,0.7265625,0.6112060546875
256.0,0.64453125,0.41015625,0.5546875,1466,256.0,0.5,0.6262761354446411,0.734375,0.6339085102081299
256.0,0.6484375,0.37109375,0.51953125,1466,256.0,0.5,0.6034301519393921,0.77734375,0.6251331567764282
256.0,0.58984375,0.3828125,0.47265625,1467,256.0,0.5,0.6420713663101196,0.70703125,0.6324782371520996
256.0,0.6171875,0.40234375,0.51953125,1467,256.0,0.5,0.6370585560798645,0.71484375,0.6336494088172913
256.0,0.603515625,0.412109375,0.515625,1468,256.0,0.5,0.6503068208694458,0.69140625,0.620378851890564
256.0,0.64453125,0.4375,0.58203125,1468,256.0,0.5,0.6195657253265381,0.70703125,0.616955041885376
256.0,0.576171875,0.439453125,0.515625,1469,256.0,0.5,0.6292476654052734,0.63671875,0.6246612071990967
256.0,0.615234375,0.423828125,0.5390625,1469,256.0,0.5,0.6243053674697876,0.69140625,0.6309118270874023
256.0,0.58203125,0.38671875,0.46875,1470,256.0,0.5,0.6481426954269409,0.6953125,0.6342767477035522
256.0,0.58984375,0.40234375,0.4921875,1470,256.0,0.5,0.6469432711601257,0.6875,0.6187418103218079
256.0,0.595703125,0.349609375,0.4453125,1471,256.0,0.5,0.6388664245605469,0.74609375,0.6325617432594299
256.0,0.599609375,0.376953125,0.4765625,1471,256.0,0.5,0.6371960639953613,0.72265625,0.6331921815872192
256.0,0.59765625,0.34375,0.44140625,1472,256.0,0.5,0.6388329267501831,0.75390625,0.6412409543991089
256.0,0.64453125,0.37890625,0.5234375,1472,256.0,0.5,0.6190782189369202,0.765625,0.6324689388275146
256.0,0.66796875,0.39453125,0.5625,1473,256.0,0.5,0.5999174118041992,0.7734375,0.6218124628067017
256.0,0.58203125,0.40234375,0.484375,1473,256.0,0.5,0.643118143081665,0.6796875,0.6310411691665649
256.0,0.658203125,0.462890625,0.62109375,1474,256.0,0.5,0.6091920733451843,0.6953125,0.6257621645927429
256.0,0.638671875,0.404296875,0.54296875,1474,256.0,0.5,0.6279555559158325,0.734375,0.634743869304657
256.0,0.630859375,0.388671875,0.51953125,1475,256.0,0.5,0.6333248019218445,0.7421875,0.632208526134491
256.0,0.626953125,0.412109375,0.5390625,1475,256.0,0.5,0.638593852519989,0.71484375,0.641469419002533
256.0,0.6328125,0.39453125,0.52734375,1476,256.0,0.5,0.6248054504394531,0.73828125,0.6399244666099548
256.0,0.673828125,0.478515625,0.65234375,1476,256.0,0.5,0.5960302948951721,0.6953125,0.625567615032196
256.0,0.6015625,0.52734375,0.62890625,1477,256.0,0.5,0.6528214812278748,0.57421875,0.6230937838554382
256.0,0.603515625,0.501953125,0.60546875,1477,256.0,0.5,0.6649186611175537,0.6015625,0.6397532820701599
256.0,0.67578125,0.46875,0.64453125,1478,256.0,0.5,0.6018694639205933,0.70703125,0.6198627948760986
256.0,0.609375,0.4296875,0.5390625,1478,256.0,0.5,0.6346318125724792,0.6796875,0.6319459676742554
256.0,0.69140625,0.453125,0.64453125,1479,256.0,0.5,0.5921661853790283,0.73828125,0.6211616396903992
256.0,0.59765625,0.41796875,0.515625,1479,256.0,0.5,0.6569535732269287,0.6796875,0.6413451433181763
256.0,0.568359375,0.505859375,0.57421875,1480,256.0,0.5,0.6612204313278198,0.5625,0.6258929371833801
256.0,0.6328125,0.4765625,0.609375,1480,256.0,0.5,0.6331244707107544,0.65625,0.6262446641921997
256.0,0.638671875,0.443359375,0.58203125,1481,256.0,0.5,0.6529613733291626,0.6953125,0.6312097311019897
256.0,0.62109375,0.40234375,0.5234375,1481,256.0,0.5,0.6572097539901733,0.71875,0.631873369216919
256.0,0.578125,0.44921875,0.52734375,1482,256.0,0.5,0.6917440295219421,0.62890625,0.6120051145553589
256.0,0.630859375,0.435546875,0.56640625,1482,256.0,0.5,0.6220561265945435,0.6953125,0.6063141226768494
256.0,0.634765625,0.419921875,0.5546875,1483,256.0,0.5,0.6145533919334412,0.71484375,0.6211432218551636
256.0,0.630859375,0.451171875,0.58203125,1483,256.0,0.5,0.6169406175613403,0.6796875,0.6250157952308655
256.0,0.599609375,0.431640625,0.53125,1484,256.0,0.5,0.6438626050949097,0.66796875,0.6310223340988159
256.0,0.5859375,0.43359375,0.51953125,1484,256.0,0.5,0.6528525948524475,0.65234375,0.6337956786155701
256.0,0.638671875,0.419921875,0.55859375,1485,256.0,0.5,0.6240719556808472,0.71875,0.627558708190918
256.0,0.650390625,0.458984375,0.609375,1485,256.0,0.5,0.6263560056686401,0.69140625,0.6342673301696777
256.0,0.603515625,0.443359375,0.546875,1486,256.0,0.5,0.6362483501434326,0.66015625,0.6361189484596252
256.0,0.5859375,0.4765625,0.5625,1486,256.0,0.5,0.6435303688049316,0.609375,0.6264113783836365
256.0,0.650390625,0.458984375,0.609375,1487,256.0,0.5,0.6428878307342529,0.69140625,0.6351021528244019
256.0,0.583984375,0.388671875,0.47265625,1487,256.0,0.5,0.647591233253479,0.6953125,0.6336101293563843
256.0,0.6171875,0.40234375,0.51953125,1488,256.0,0.5,0.651168942451477,0.71484375,0.637431263923645
256.0,0.572265625,0.361328125,0.43359375,1488,256.0,0.5,0.6398850679397583,0.7109375,0.6289764642715454
256.0,0.642578125,0.373046875,0.515625,1489,256.0,0.5,0.630182683467865,0.76953125,0.6413135528564453
256.0,0.58984375,0.41015625,0.5,1489,256.0,0.5,0.6435528993606567,0.6796875,0.6289482712745667
256.0,0.599609375,0.427734375,0.52734375,1490,256.0,0.5,0.6645197868347168,0.671875,0.6270039677619934
256.0,0.525390625,0.404296875,0.4296875,1490,256.0,0.5,0.668087363243103,0.62109375,0.6458377242088318
256.0,0.60546875,0.4140625,0.51953125,1491,256.0,0.5,0.6331539750099182,0.69140625,0.6405200362205505
256.0,0.59765625,0.40234375,0.5,1491,256.0,0.5,0.6459610462188721,0.6953125,0.6326374411582947
256.0,0.615234375,0.380859375,0.49609375,1492,256.0,0.5,0.6492846012115479,0.734375,0.6359007954597473
256.0,0.595703125,0.376953125,0.47265625,1492,256.0,0.5,0.642588198184967,0.71875,0.6356549859046936
256.0,0.62890625,0.390625,0.51953125,1493,256.0,0.5,0.6195816993713379,0.73828125,0.6462290287017822
256.0,0.625,0.4296875,0.5546875,1493,256.0,0.5,0.6517739295959473,0.6953125,0.6373692750930786
256.0,0.6328125,0.40234375,0.53515625,1494,256.0,0.5,0.639472484588623,0.73046875,0.6471798419952393
256.0,0.630859375,0.412109375,0.54296875,1494,256.0,0.5,0.6336202025413513,0.71875,0.6404755115509033
256.0,0.595703125,0.478515625,0.57421875,1495,256.0,0.5,0.6533870100975037,0.6171875,0.6425693035125732
256.0,0.599609375,0.482421875,0.58203125,1495,256.0,0.5,0.655105710029602,0.6171875,0.6427671909332275
256.0,0.533203125,0.501953125,0.53515625,1496,256.0,0.5,0.6594803929328918,0.53125,0.6322449445724487
256.0,0.5546875,0.5,0.5546875,1496,256.0,0.5,0.6537959575653076,0.5546875,0.6438525915145874
256.0,0.640625,0.42578125,0.56640625,1497,256.0,0.5,0.6235446929931641,0.71484375,0.6252753138542175
256.0,0.6171875,0.42578125,0.54296875,1497,256.0,0.5,0.6315988302230835,0.69140625,0.6347618699073792
256.0,0.615234375,0.376953125,0.4921875,1498,256.0,0.5,0.6537083387374878,0.73828125,0.6367213726043701
256.0,0.57421875,0.35546875,0.4296875,1498,256.0,0.5,0.6538729667663574,0.71875,0.6396057605743408
256.0,0.623046875,0.380859375,0.50390625,1499,256.0,0.5,0.6495769619941711,0.7421875,0.6366698741912842
256.0,0.59375,0.35546875,0.44921875,1499,256.0,0.5,0.6336148381233215,0.73828125,0.6320211887359619
256.0,0.623046875,0.302734375,0.42578125,1500,256.0,0.5,0.6396879553794861,0.8203125,0.6287540793418884
256.0,0.619140625,0.326171875,0.4453125,1500,256.0,0.5,0.6540265083312988,0.79296875,0.6291557550430298
256.0,0.615234375,0.353515625,0.46875,1501,256.0,0.5,0.6452793478965759,0.76171875,0.6407394409179688
256.0,0.6171875,0.375,0.4921875,1501,256.0,0.5,0.6400104761123657,0.7421875,0.6368792057037354
256.0,0.5703125,0.40625,0.4765625,1502,256.0,0.5,0.6729518175125122,0.6640625,0.6272756457328796
256.0,0.623046875,0.439453125,0.5625,1502,256.0,0.5,0.6282910704612732,0.68359375,0.6294831037521362
256.0,0.6640625,0.38671875,0.55078125,1503,256.0,0.5,0.6264373064041138,0.77734375,0.636494517326355
256.0,0.640625,0.4140625,0.5546875,1503,256.0,0.5,0.6267024278640747,0.7265625,0.6430325508117676
256.0,0.65234375,0.4296875,0.58203125,1504,256.0,0.5,0.6208382248878479,0.72265625,0.6306999325752258
256.0,0.69140625,0.42578125,0.6171875,1504,256.0,0.5,0.6030117273330688,0.765625,0.6208330392837524
256.0,0.576171875,0.587890625,0.6640625,1505,256.0,0.5,0.6534391045570374,0.48828125,0.6217196583747864
256.0,0.59765625,0.54296875,0.640625,1505,256.0,0.5,0.6427288055419922,0.5546875,0.6197579503059387
256.0,0.634765625,0.474609375,0.609375,1506,256.0,0.5,0.643573522567749,0.66015625,0.6303536891937256
256.0,0.634765625,0.482421875,0.6171875,1506,256.0,0.5,0.624274730682373,0.65234375,0.6204960346221924
256.0,0.580078125,0.541015625,0.62109375,1507,256.0,0.5,0.6549882888793945,0.5390625,0.6134335994720459
256.0,0.611328125,0.525390625,0.63671875,1507,256.0,0.5,0.6677254438400269,0.5859375,0.6243780851364136
256.0,0.59375,0.5,0.59375,1508,256.0,0.5,0.641940712928772,0.59375,0.6196692585945129
256.0,0.578125,0.48828125,0.56640625,1508,256.0,0.5,0.6630223393440247,0.58984375,0.639792799949646
256.0,0.630859375,0.419921875,0.55078125,1509,256.0,0.5,0.6250905990600586,0.7109375,0.6243312358856201
256.0,0.59765625,0.4140625,0.51171875,1509,256.0,0.5,0.640304684638977,0.68359375,0.623442530632019
256.0,0.57421875,0.421875,0.49609375,1510,256.0,0.5,0.652930736541748,0.65234375,0.6388235092163086
256.0,0.583984375,0.361328125,0.4453125,1510,256.0,0.5,0.6340055465698242,0.72265625,0.624400794506073
256.0,0.6484375,0.29296875,0.44140625,1511,256.0,0.5,0.6136504411697388,0.85546875,0.628224790096283
256.0,0.634765625,0.271484375,0.40625,1511,256.0,0.5,0.6304842829704285,0.86328125,0.6373984813690186
256.0,0.568359375,0.306640625,0.375,1512,256.0,0.5,0.6635029911994934,0.76171875,0.6296785473823547
256.0,0.626953125,0.384765625,0.51171875,1512,256.0,0.5,0.6366070508956909,0.7421875,0.6303156614303589
256.0,0.572265625,0.357421875,0.4296875,1513,256.0,0.5,0.6641804575920105,0.71484375,0.6450940370559692
256.0,0.58203125,0.37109375,0.453125,1513,256.0,0.5,0.6445987224578857,0.7109375,0.6340128183364868
256.0,0.607421875,0.384765625,0.4921875,1514,256.0,0.5,0.6384815573692322,0.72265625,0.6315670013427734
256.0,0.6015625,0.4296875,0.53125,1514,256.0,0.5,0.6298258304595947,0.671875,0.6363277435302734
256.0,0.626953125,0.416015625,0.54296875,1515,256.0,0.5,0.6324271559715271,0.7109375,0.6220911741256714
256.0,0.623046875,0.416015625,0.5390625,1515,256.0,0.5,0.6289569735527039,0.70703125,0.6339412927627563
256.0,0.599609375,0.533203125,0.6328125,1516,256.0,0.5,0.6384141445159912,0.56640625,0.632493793964386
256.0,0.587890625,0.455078125,0.54296875,1516,256.0,0.5,0.6494317054748535,0.6328125,0.6304665803909302
256.0,0.5859375,0.44140625,0.52734375,1517,256.0,0.5,0.6622889041900635,0.64453125,0.6534914970397949
256.0,0.603515625,0.466796875,0.5703125,1517,256.0,0.5,0.634181559085846,0.63671875,0.6381760835647583
256.0,0.61328125,0.42578125,0.5390625,1518,256.0,0.5,0.6379345655441284,0.6875,0.6436994075775146
256.0,0.630859375,0.427734375,0.55859375,1518,256.0,0.5,0.6414674520492554,0.703125,0.6452825665473938
256.0,0.609375,0.453125,0.5625,1519,256.0,0.5,0.6274422407150269,0.65625,0.6423808336257935
256.0,0.607421875,0.365234375,0.47265625,1519,256.0,0.5,0.6446735262870789,0.7421875,0.6437609791755676
256.0,0.662109375,0.376953125,0.5390625,1520,256.0,0.5,0.6141992807388306,0.78515625,0.6345748901367188
256.0,0.638671875,0.349609375,0.48828125,1520,256.0,0.5,0.6315886974334717,0.7890625,0.65119868516922
256.0,0.623046875,0.416015625,0.5390625,1521,256.0,0.5,0.6436264514923096,0.70703125,0.6468576192855835
256.0,0.63671875,0.48828125,0.625,1521,256.0,0.5,0.6340663433074951,0.6484375,0.6312339305877686
256.0,0.607421875,0.443359375,0.55078125,1522,256.0,0.5,0.6293402910232544,0.6640625,0.6374008655548096
256.0,0.5859375,0.44921875,0.53515625,1522,256.0,0.5,0.6474518775939941,0.63671875,0.6274698376655579
256.0,0.650390625,0.388671875,0.5390625,1523,256.0,0.5,0.6304270029067993,0.76171875,0.6391208171844482
256.0,0.654296875,0.400390625,0.5546875,1523,256.0,0.5,0.6197481751441956,0.75390625,0.6235328316688538
256.0,0.58984375,0.390625,0.48046875,1524,256.0,0.5,0.6410208344459534,0.69921875,0.6230936050415039
256.0,0.6484375,0.4140625,0.5625,1524,256.0,0.5,0.6362263560295105,0.734375,0.6340988278388977
256.0,0.59765625,0.41796875,0.515625,1525,256.0,0.5,0.6432679295539856,0.6796875,0.643227219581604
256.0,0.58203125,0.4375,0.51953125,1525,256.0,0.5,0.6466196179389954,0.64453125,0.635765552520752
256.0,0.564453125,0.416015625,0.48046875,1526,256.0,0.5,0.6512539386749268,0.6484375,0.6274800300598145
256.0,0.5625,0.4609375,0.5234375,1526,256.0,0.5,0.6544430255889893,0.6015625,0.6340500116348267
256.0,0.595703125,0.361328125,0.45703125,1527,256.0,0.5,0.6610199809074402,0.734375,0.6470301151275635
256.0,0.642578125,0.412109375,0.5546875,1527,256.0,0.5,0.6350252628326416,0.73046875,0.6347808241844177
256.0,0.587890625,0.419921875,0.5078125,1528,256.0,0.5,0.6268978118896484,0.66796875,0.625757098197937
256.0,0.6015625,0.421875,0.5234375,1528,256.0,0.5,0.6338436603546143,0.6796875,0.6324872970581055
256.0,0.669921875,0.412109375,0.58203125,1529,256.0,0.5,0.6187610626220703,0.7578125,0.6339693069458008
256.0,0.65625,0.37109375,0.52734375,1529,256.0,0.5,0.6278530359268188,0.78515625,0.643971860408783
256.0,0.607421875,0.447265625,0.5546875,1530,256.0,0.5,0.6443243026733398,0.66015625,0.6311599016189575
256.0,0.603515625,0.439453125,0.54296875,1530,256.0,0.5,0.6315040588378906,0.6640625,0.6199468970298767
256.0,0.59375,0.46484375,0.55859375,1531,256.0,0.5,0.6290485858917236,0.62890625,0.6368218660354614
256.0,0.591796875,0.400390625,0.4921875,1531,256.0,0.5,0.6403846740722656,0.69140625,0.6431204080581665
256.0,0.58203125,0.45703125,0.5390625,1532,256.0,0.5,0.6580703854560852,0.625,0.6337293386459351
256.0,0.607421875,0.498046875,0.60546875,1532,256.0,0.5,0.6354426145553589,0.609375,0.6354048252105713
256.0,0.63671875,0.40625,0.54296875,1533,256.0,0.5,0.6342699527740479,0.73046875,0.6340146064758301
256.0,0.626953125,0.412109375,0.5390625,1533,256.0,0.5,0.6339685916900635,0.71484375,0.6247186064720154
256.0,0.6171875,0.47265625,0.58984375,1534,256.0,0.5,0.6381003856658936,0.64453125,0.6346653699874878
256.0,0.572265625,0.423828125,0.49609375,1534,256.0,0.5,0.6472234725952148,0.6484375,0.6356744766235352
256.0,0.609375,0.40234375,0.51171875,1535,256.0,0.5,0.635584831237793,0.70703125,0.6263166666030884
256.0,0.583984375,0.439453125,0.5234375,1535,256.0,0.5,0.6469334959983826,0.64453125,0.6266461610794067
256.0,0.609375,0.40625,0.515625,1536,256.0,0.5,0.637343168258667,0.703125,0.6336549520492554
256.0,0.64453125,0.375,0.51953125,1536,256.0,0.5,0.6107878088951111,0.76953125,0.6243538856506348
256.0,0.6171875,0.35546875,0.47265625,1537,256.0,0.5,0.6468517780303955,0.76171875,0.6293535232543945
256.0,0.59375,0.36328125,0.45703125,1537,256.0,0.5,0.6475855112075806,0.73046875,0.6352286338806152
256.0,0.6484375,0.37890625,0.52734375,1538,256.0,0.5,0.6442961096763611,0.76953125,0.6298168301582336
256.0,0.609375,0.34765625,0.45703125,1538,256.0,0.5,0.6487826108932495,0.76171875,0.6435518264770508
256.0,0.646484375,0.373046875,0.51953125,1539,256.0,0.5,0.6244191527366638,0.7734375,0.6309279203414917
256.0,0.623046875,0.400390625,0.5234375,1539,256.0,0.5,0.6339095830917358,0.72265625,0.6423095464706421
256.0,0.6328125,0.43359375,0.56640625,1540,256.0,0.5,0.6082950830459595,0.69921875,0.6232608556747437
256.0,0.611328125,0.455078125,0.56640625,1540,256.0,0.5,0.6207634210586548,0.65625,0.6270498037338257
256.0,0.625,0.46875,0.59375,1541,256.0,0.5,0.6394606828689575,0.65625,0.6378606557846069
256.0,0.6484375,0.4375,0.5859375,1541,256.0,0.5,0.6147687435150146,0.7109375,0.6250896453857422
256.0,0.630859375,0.517578125,0.6484375,1542,256.0,0.5,0.6254763603210449,0.61328125,0.6343590021133423
256.0,0.6484375,0.4765625,0.625,1542,256.0,0.5,0.6223086714744568,0.671875,0.6205222606658936
256.0,0.595703125,0.466796875,0.5625,1543,256.0,0.5,0.6198147535324097,0.62890625,0.6203516721725464
256.0,0.552734375,0.494140625,0.546875,1543,256.0,0.5,0.6678666472434998,0.55859375,0.6374699473381042
256.0,0.591796875,0.529296875,0.62109375,1544,256.0,0.5,0.6436063051223755,0.5625,0.6233288049697876
256.0,0.611328125,0.431640625,0.54296875,1544,256.0,0.5,0.649533748626709,0.6796875,0.6261419653892517
256.0,0.62109375,0.37890625,0.5,1545,256.0,0.5,0.617793083190918,0.7421875,0.6288326382637024
256.0,0.599609375,0.353515625,0.453125,1545,256.0,0.5,0.6313555240631104,0.74609375,0.6300169229507446
256.0,0.611328125,0.287109375,0.3984375,1546,256.0,0.5,0.6616804599761963,0.82421875,0.6235100030899048
256.0,0.62890625,0.26953125,0.3984375,1546,256.0,0.5,0.6324905157089233,0.859375,0.628242015838623
256.0,0.625,0.28125,0.40625,1547,256.0,0.5,0.6569221615791321,0.84375,0.6434444189071655
256.0,0.619140625,0.314453125,0.43359375,1547,256.0,0.5,0.6574838161468506,0.8046875,0.6325784921646118
256.0,0.583984375,0.349609375,0.43359375,1548,256.0,0.5,0.6322230100631714,0.734375,0.6310422420501709
256.0,0.642578125,0.400390625,0.54296875,1548,256.0,0.5,0.6216862201690674,0.7421875,0.6355270147323608
256.0,0.58203125,0.4453125,0.52734375,1549,256.0,0.5,0.6599527597427368,0.63671875,0.629560112953186
256.0,0.599609375,0.439453125,0.5390625,1549,256.0,0.5,0.6380308866500854,0.66015625,0.6211358904838562
256.0,0.646484375,0.470703125,0.6171875,1550,256.0,0.5,0.615928053855896,0.67578125,0.6267926096916199
256.0,0.662109375,0.470703125,0.6328125,1550,256.0,0.5,0.6181548833847046,0.69140625,0.6349232792854309
256.0,0.58984375,0.49609375,0.5859375,1551,256.0,0.5,0.646576464176178,0.59375,0.6234579682350159
256.0,0.658203125,0.474609375,0.6328125,1551,256.0,0.5,0.6241920590400696,0.68359375,0.6261252164840698
256.0,0.57421875,0.85546875,0.9296875,1552,256.0,0.5,0.6376954317092896,0.21875,0.6374801397323608
256.0,0.560546875,0.865234375,0.92578125,1552,256.0,0.5,0.6522394418716431,0.1953125,0.6314012408256531
256.0,0.607421875,0.427734375,0.53515625,1553,256.0,0.5,0.5726234316825867,0.6796875,0.5726324319839478
256.0,0.634765625,0.419921875,0.5546875,1553,256.0,0.5,0.5712766647338867,0.71484375,0.5748998522758484
256.0,0.634765625,0.400390625,0.53515625,1554,256.0,0.5,0.5728490352630615,0.734375,0.5866590142250061
256.0,0.63671875,0.40625,0.54296875,1554,256.0,0.5,0.5973359942436218,0.73046875,0.6026864647865295
