raw/disc/disc_proportion_expert_pred,raw/disc/disc_entropy,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true,raw/disc/global_step,raw/disc/disc_loss,raw/disc/n_expert
0.337890625,0.481428861618042,256.0,0.810546875,0.6484375,0.97265625,0.5,1503,0.4305715560913086,256.0
0.314453125,0.4539720416069031,256.0,0.791015625,0.60546875,0.9765625,0.5,1504,0.4385755956172943,256.0
0.376953125,0.4500768184661865,256.0,0.787109375,0.6640625,0.91015625,0.5,1505,0.4571421146392822,256.0
0.400390625,0.42759621143341064,256.0,0.771484375,0.671875,0.87109375,0.5,1506,0.475577712059021,256.0
0.40234375,0.4177379906177521,256.0,0.78515625,0.6875,0.8828125,0.5,1507,0.40572136640548706,256.0
0.384765625,0.4181074798107147,256.0,0.787109375,0.671875,0.90234375,0.5,1508,0.4422664940357208,256.0
0.41015625,0.39778584241867065,256.0,0.7578125,0.66796875,0.84765625,0.5,1509,0.46342137455940247,256.0
0.310546875,0.47130087018013,256.0,0.759765625,0.5703125,0.94921875,0.5,1510,0.4914112687110901,256.0
0.310546875,0.48134443163871765,256.0,0.763671875,0.57421875,0.953125,0.5,1511,0.5028606653213501,256.0
0.32421875,0.48404231667518616,256.0,0.7890625,0.61328125,0.96484375,0.5,1512,0.46779316663742065,256.0
0.318359375,0.4420616626739502,256.0,0.794921875,0.61328125,0.9765625,0.5,1513,0.4143187403678894,256.0
0.376953125,0.4665191173553467,256.0,0.794921875,0.671875,0.91796875,0.5,1514,0.45306265354156494,256.0
0.38671875,0.46008121967315674,256.0,0.76171875,0.6484375,0.875,0.5,1515,0.48177164793014526,256.0
0.37890625,0.4376736283302307,256.0,0.79296875,0.671875,0.9140625,0.5,1516,0.4305829703807831,256.0
0.349609375,0.4631049633026123,256.0,0.767578125,0.6171875,0.91796875,0.5,1517,0.4532508850097656,256.0
0.373046875,0.471280574798584,256.0,0.748046875,0.62109375,0.875,0.5,1518,0.46945351362228394,256.0
0.345703125,0.47304898500442505,256.0,0.771484375,0.6171875,0.92578125,0.5,1519,0.45452308654785156,256.0
0.33203125,0.4744151830673218,256.0,0.8046875,0.63671875,0.97265625,0.5,1520,0.4432530701160431,256.0
0.37890625,0.4466683268547058,256.0,0.75390625,0.6328125,0.875,0.5,1521,0.5112716555595398,256.0
0.388671875,0.46827825903892517,256.0,0.751953125,0.640625,0.86328125,0.5,1522,0.5168266296386719,256.0
0.375,0.4684869647026062,256.0,0.77734375,0.65234375,0.90234375,0.5,1523,0.4540322721004486,256.0
0.400390625,0.44765767455101013,256.0,0.794921875,0.6953125,0.89453125,0.5,1524,0.4339611828327179,256.0
0.384765625,0.44491028785705566,256.0,0.779296875,0.6640625,0.89453125,0.5,1525,0.4493342339992523,256.0
0.38671875,0.4524857699871063,256.0,0.7734375,0.66015625,0.88671875,0.5,1526,0.4607684314250946,256.0
0.3515625,0.4575977027416229,256.0,0.796875,0.6484375,0.9453125,0.5,1527,0.4250219166278839,256.0
0.4140625,0.4312475621700287,256.0,0.765625,0.6796875,0.8515625,0.5,1528,0.4850637912750244,256.0
0.349609375,0.4532744586467743,256.0,0.802734375,0.65234375,0.953125,0.5,1529,0.41750237345695496,256.0
0.353515625,0.4383562505245209,256.0,0.759765625,0.61328125,0.90625,0.5,1530,0.4827878475189209,256.0
0.322265625,0.4440689980983734,256.0,0.779296875,0.6015625,0.95703125,0.5,1531,0.4388933777809143,256.0
0.29296875,0.44393080472946167,256.0,0.765625,0.55859375,0.97265625,0.5,1532,0.44086459279060364,256.0
0.3515625,0.4668658375740051,256.0,0.76171875,0.61328125,0.91015625,0.5,1533,0.48242661356925964,256.0
0.400390625,0.4394819438457489,256.0,0.783203125,0.68359375,0.8828125,0.5,1534,0.44553956389427185,256.0
0.384765625,0.4592840075492859,256.0,0.787109375,0.671875,0.90234375,0.5,1535,0.4374435544013977,256.0
0.40234375,0.4545792043209076,256.0,0.73828125,0.640625,0.8359375,0.5,1536,0.485880047082901,256.0
0.34765625,0.48613235354423523,256.0,0.81640625,0.6640625,0.96875,0.5,1537,0.41170263290405273,256.0
0.376953125,0.4835568070411682,256.0,0.775390625,0.65234375,0.8984375,0.5,1538,0.4708414077758789,256.0
0.373046875,0.4624340832233429,256.0,0.818359375,0.69140625,0.9453125,0.5,1539,0.4153498113155365,256.0
0.375,0.46336236596107483,256.0,0.79296875,0.66796875,0.91796875,0.5,1540,0.42724931240081787,256.0
0.388671875,0.4693472981452942,256.0,0.810546875,0.69921875,0.921875,0.5,1541,0.4304860532283783,256.0
0.388671875,0.4301528334617615,256.0,0.767578125,0.65625,0.87890625,0.5,1542,0.4449159502983093,256.0
0.35546875,0.47465869784355164,256.0,0.75,0.60546875,0.89453125,0.5,1543,0.49776455760002136,256.0
0.357421875,0.43453848361968994,256.0,0.771484375,0.62890625,0.9140625,0.5,1544,0.4416434168815613,256.0
0.345703125,0.46336114406585693,256.0,0.759765625,0.60546875,0.9140625,0.5,1545,0.4812730550765991,256.0
0.37109375,0.47203096747398376,256.0,0.76953125,0.640625,0.8984375,0.5,1546,0.4817572236061096,256.0
0.322265625,0.47335222363471985,256.0,0.810546875,0.6328125,0.98828125,0.5,1547,0.4225462079048157,256.0
0.333984375,0.46228620409965515,256.0,0.779296875,0.61328125,0.9453125,0.5,1548,0.442486971616745,256.0
0.384765625,0.4338553845882416,256.0,0.771484375,0.65625,0.88671875,0.5,1549,0.49369752407073975,256.0
0.400390625,0.4257759153842926,256.0,0.763671875,0.6640625,0.86328125,0.5,1550,0.5298280119895935,256.0
0.43359375,0.40780630707740784,256.0,0.8125,0.74609375,0.87890625,0.5,1551,0.4047113060951233,256.0
0.388671875,0.4462549090385437,256.0,0.767578125,0.65625,0.87890625,0.5,1552,0.4610893130302429,256.0
0.365234375,0.44274088740348816,256.0,0.755859375,0.62109375,0.890625,0.5,1553,0.45873379707336426,256.0
0.32421875,0.45218706130981445,256.0,0.765625,0.58984375,0.94140625,0.5,1554,0.45710229873657227,256.0
0.31640625,0.4934810996055603,256.0,0.765625,0.58203125,0.94921875,0.5,1555,0.49320188164711,256.0
0.333984375,0.4676826000213623,256.0,0.806640625,0.640625,0.97265625,0.5,1556,0.4249466359615326,256.0
0.3671875,0.45123690366744995,256.0,0.77734375,0.64453125,0.91015625,0.5,1557,0.46891751885414124,256.0
0.3828125,0.44054850935935974,256.0,0.72265625,0.60546875,0.83984375,0.5,1558,0.5052734613418579,256.0
0.421875,0.4576922059059143,256.0,0.71875,0.640625,0.796875,0.5,1559,0.522747278213501,256.0
0.3828125,0.45222994685173035,256.0,0.734375,0.6171875,0.8515625,0.5,1560,0.47469863295555115,256.0
0.43359375,0.4074467122554779,256.0,0.7578125,0.69140625,0.82421875,0.5,1561,0.44165754318237305,256.0
0.3359375,0.495980829000473,256.0,0.7734375,0.609375,0.9375,0.5,1562,0.46436452865600586,256.0
0.375,0.49635055661201477,256.0,0.78125,0.65625,0.90625,0.5,1563,0.457925021648407,256.0
0.30859375,0.4944379925727844,256.0,0.80078125,0.609375,0.9921875,0.5,1564,0.44170695543289185,256.0
0.314453125,0.5054563283920288,256.0,0.767578125,0.58203125,0.953125,0.5,1565,0.47057825326919556,256.0
0.349609375,0.4756723940372467,256.0,0.802734375,0.65234375,0.953125,0.5,1566,0.427020788192749,256.0
0.3671875,0.48655587434768677,256.0,0.8359375,0.703125,0.96875,0.5,1567,0.40353143215179443,256.0
0.408203125,0.4737926721572876,256.0,0.830078125,0.73828125,0.921875,0.5,1568,0.4034215807914734,256.0
0.3671875,0.48172295093536377,256.0,0.765625,0.6328125,0.8984375,0.5,1569,0.47041741013526917,256.0
0.37890625,0.46479442715644836,256.0,0.77734375,0.65625,0.8984375,0.5,1570,0.4502023458480835,256.0
0.392578125,0.45987218618392944,256.0,0.787109375,0.6796875,0.89453125,0.5,1571,0.4479394555091858,256.0
0.3671875,0.4649744927883148,256.0,0.796875,0.6640625,0.9296875,0.5,1572,0.42714908719062805,256.0
0.3359375,0.45222848653793335,256.0,0.8125,0.6484375,0.9765625,0.5,1573,0.4136464297771454,256.0
0.326171875,0.46112731099128723,256.0,0.814453125,0.640625,0.98828125,0.5,1574,0.42923104763031006,256.0
0.390625,0.42465391755104065,256.0,0.7734375,0.6640625,0.8828125,0.5,1575,0.46709921956062317,256.0
0.33984375,0.4694993197917938,256.0,0.78125,0.62109375,0.94140625,0.5,1576,0.479519784450531,256.0
0.3671875,0.43712371587753296,256.0,0.80859375,0.67578125,0.94140625,0.5,1577,0.43177181482315063,256.0
0.376953125,0.4366777539253235,256.0,0.759765625,0.63671875,0.8828125,0.5,1578,0.47025561332702637,256.0
0.326171875,0.4584996700286865,256.0,0.794921875,0.62109375,0.96875,0.5,1579,0.43158143758773804,256.0
0.3984375,0.41167378425598145,256.0,0.78125,0.6796875,0.8828125,0.5,1580,0.42320120334625244,256.0
0.36328125,0.4612688422203064,256.0,0.7890625,0.65234375,0.92578125,0.5,1581,0.43321943283081055,256.0
0.349609375,0.4654472768306732,256.0,0.822265625,0.671875,0.97265625,0.5,1582,0.41252923011779785,256.0
0.341796875,0.440115749835968,256.0,0.814453125,0.65625,0.97265625,0.5,1583,0.40796124935150146,256.0
0.376953125,0.4333440959453583,256.0,0.818359375,0.6953125,0.94140625,0.5,1584,0.4061349332332611,256.0
0.361328125,0.43323180079460144,256.0,0.775390625,0.63671875,0.9140625,0.5,1585,0.4258139431476593,256.0
0.37109375,0.4439168870449066,256.0,0.7890625,0.66015625,0.91796875,0.5,1586,0.46068739891052246,256.0
0.42578125,0.4017726182937622,256.0,0.76171875,0.6875,0.8359375,0.5,1587,0.4652874767780304,256.0
0.359375,0.46590131521224976,256.0,0.7890625,0.6484375,0.9296875,0.5,1588,0.43701010942459106,256.0
0.375,0.4332394003868103,256.0,0.81640625,0.69140625,0.94140625,0.5,1589,0.3988552689552307,256.0
0.36328125,0.45977818965911865,256.0,0.80078125,0.6640625,0.9375,0.5,1590,0.42448264360427856,256.0
0.330078125,0.4773930609226227,256.0,0.810546875,0.640625,0.98046875,0.5,1591,0.43595603108406067,256.0
0.35546875,0.4579094648361206,256.0,0.796875,0.65234375,0.94140625,0.5,1592,0.4354543089866638,256.0
0.3671875,0.4362524449825287,256.0,0.7734375,0.640625,0.90625,0.5,1593,0.462664932012558,256.0
0.361328125,0.4395672678947449,256.0,0.783203125,0.64453125,0.921875,0.5,1594,0.4381517469882965,256.0
0.38671875,0.4301162362098694,256.0,0.8046875,0.69140625,0.91796875,0.5,1595,0.4163593649864197,256.0
0.375,0.4274541139602661,256.0,0.7578125,0.6328125,0.8828125,0.5,1596,0.4734678268432617,256.0
0.34765625,0.4340745806694031,256.0,0.81640625,0.6640625,0.96875,0.5,1597,0.40714192390441895,256.0
0.373046875,0.4306992292404175,256.0,0.798828125,0.671875,0.92578125,0.5,1598,0.4117443561553955,256.0
0.328125,0.46675556898117065,256.0,0.82421875,0.65234375,0.99609375,0.5,1599,0.40339744091033936,256.0
0.353515625,0.4421994090080261,256.0,0.841796875,0.6953125,0.98828125,0.5,1600,0.37948787212371826,256.0
0.357421875,0.42001092433929443,256.0,0.771484375,0.62890625,0.9140625,0.5,1601,0.4511886537075043,256.0
0.392578125,0.4048011004924774,256.0,0.814453125,0.70703125,0.921875,0.5,1602,0.4209223687648773,256.0
0.36328125,0.41224193572998047,256.0,0.765625,0.62890625,0.90234375,0.5,1603,0.47741809487342834,256.0
0.369140625,0.4236913323402405,256.0,0.787109375,0.65625,0.91796875,0.5,1604,0.4319084584712982,256.0
0.3984375,0.38297826051712036,256.0,0.7890625,0.6875,0.890625,0.5,1605,0.4542803466320038,256.0
0.388671875,0.4323213994503021,256.0,0.755859375,0.64453125,0.8671875,0.5,1606,0.4780036509037018,256.0
0.34765625,0.4464278817176819,256.0,0.78515625,0.6328125,0.9375,0.5,1607,0.4430004954338074,256.0
0.33984375,0.4518015384674072,256.0,0.8359375,0.67578125,0.99609375,0.5,1608,0.3826305568218231,256.0
0.32421875,0.47366344928741455,256.0,0.80859375,0.6328125,0.984375,0.5,1609,0.42434316873550415,256.0
0.369140625,0.4426076412200928,256.0,0.783203125,0.65234375,0.9140625,0.5,1610,0.4558161497116089,256.0
0.333984375,0.4745281934738159,256.0,0.779296875,0.61328125,0.9453125,0.5,1611,0.44495975971221924,256.0
0.37109375,0.43625035881996155,256.0,0.77734375,0.6484375,0.90625,0.5,1612,0.48471635580062866,256.0
0.392578125,0.44271349906921387,256.0,0.814453125,0.70703125,0.921875,0.5,1613,0.4319828450679779,256.0
0.384765625,0.4329683482646942,256.0,0.806640625,0.69140625,0.921875,0.5,1614,0.4373364746570587,256.0
0.353515625,0.4516761004924774,256.0,0.775390625,0.62890625,0.921875,0.5,1615,0.46118617057800293,256.0
0.357421875,0.4561966061592102,256.0,0.798828125,0.65625,0.94140625,0.5,1616,0.42202359437942505,256.0
0.32421875,0.4836830496788025,256.0,0.796875,0.62109375,0.97265625,0.5,1617,0.44716906547546387,256.0
0.349609375,0.4522751569747925,256.0,0.791015625,0.640625,0.94140625,0.5,1618,0.4513634145259857,256.0
0.380859375,0.41811108589172363,256.0,0.841796875,0.72265625,0.9609375,0.5,1619,0.3698566257953644,256.0
0.37109375,0.4605422019958496,256.0,0.8125,0.68359375,0.94140625,0.5,1620,0.41867926716804504,256.0
0.353515625,0.4340071678161621,256.0,0.818359375,0.671875,0.96484375,0.5,1621,0.40461021661758423,256.0
0.388671875,0.4139026999473572,256.0,0.837890625,0.7265625,0.94921875,0.5,1622,0.3773960769176483,256.0
0.361328125,0.43013978004455566,256.0,0.818359375,0.6796875,0.95703125,0.5,1623,0.39402511715888977,256.0
0.373046875,0.40199247002601624,256.0,0.810546875,0.68359375,0.9375,0.5,1624,0.4062892198562622,256.0
0.349609375,0.4206315279006958,256.0,0.822265625,0.671875,0.97265625,0.5,1625,0.38524511456489563,256.0
0.3359375,0.44408413767814636,256.0,0.796875,0.6328125,0.9609375,0.5,1626,0.43250930309295654,256.0
0.33984375,0.42839574813842773,256.0,0.80859375,0.6484375,0.96875,0.5,1627,0.41715505719184875,256.0
0.345703125,0.4228940010070801,256.0,0.775390625,0.62109375,0.9296875,0.5,1628,0.44325292110443115,256.0
0.3828125,0.40961477160453796,256.0,0.78515625,0.66796875,0.90234375,0.5,1629,0.46707266569137573,256.0
0.333984375,0.43071043491363525,256.0,0.798828125,0.6328125,0.96484375,0.5,1630,0.4145209491252899,256.0
0.408203125,0.4125573933124542,256.0,0.740234375,0.6484375,0.83203125,0.5,1631,0.5286306142807007,256.0
0.337890625,0.4204508066177368,256.0,0.783203125,0.62109375,0.9453125,0.5,1632,0.42571309208869934,256.0
0.41015625,0.41657373309135437,256.0,0.74609375,0.65625,0.8359375,0.5,1633,0.5125777721405029,256.0
0.34375,0.45480555295944214,256.0,0.76953125,0.61328125,0.92578125,0.5,1634,0.49747493863105774,256.0
0.333984375,0.4816558361053467,256.0,0.783203125,0.6171875,0.94921875,0.5,1635,0.4550631046295166,256.0
0.36328125,0.45648497343063354,256.0,0.80859375,0.671875,0.9453125,0.5,1636,0.4454226493835449,256.0
0.404296875,0.4219827651977539,256.0,0.779296875,0.68359375,0.875,0.5,1637,0.44840526580810547,256.0
0.37890625,0.44894006848335266,256.0,0.8046875,0.68359375,0.92578125,0.5,1638,0.41295719146728516,256.0
0.36328125,0.4563266932964325,256.0,0.79296875,0.65625,0.9296875,0.5,1639,0.4381183981895447,256.0
0.39453125,0.4364771842956543,256.0,0.7734375,0.66796875,0.87890625,0.5,1640,0.45022958517074585,256.0
0.361328125,0.45301783084869385,256.0,0.798828125,0.66015625,0.9375,0.5,1641,0.4304482042789459,256.0
0.3671875,0.44626668095588684,256.0,0.76953125,0.63671875,0.90234375,0.5,1642,0.44820210337638855,256.0
0.3203125,0.4922003448009491,256.0,0.7890625,0.609375,0.96875,0.5,1643,0.45929691195487976,256.0
0.3359375,0.4880862236022949,256.0,0.82421875,0.66015625,0.98828125,0.5,1644,0.42147067189216614,256.0
0.3671875,0.4504459500312805,256.0,0.8203125,0.6875,0.953125,0.5,1645,0.4091459810733795,256.0
0.35546875,0.4580839276313782,256.0,0.78515625,0.640625,0.9296875,0.5,1646,0.45322296023368835,256.0
0.3828125,0.4456847310066223,256.0,0.78515625,0.66796875,0.90234375,0.5,1647,0.4429705739021301,256.0
0.3671875,0.42669010162353516,256.0,0.8125,0.6796875,0.9453125,0.5,1648,0.3992766737937927,256.0
0.3828125,0.4176429510116577,256.0,0.7734375,0.65625,0.890625,0.5,1649,0.4468061327934265,256.0
0.404296875,0.4212498366832733,256.0,0.771484375,0.67578125,0.8671875,0.5,1650,0.4654954969882965,256.0
0.373046875,0.43717899918556213,256.0,0.771484375,0.64453125,0.8984375,0.5,1651,0.4642266631126404,256.0
0.33203125,0.46946296095848083,256.0,0.7890625,0.62109375,0.95703125,0.5,1652,0.45970359444618225,256.0
0.330078125,0.4745890200138092,256.0,0.791015625,0.62109375,0.9609375,0.5,1653,0.4658406972885132,256.0
0.369140625,0.4419931471347809,256.0,0.771484375,0.640625,0.90234375,0.5,1654,0.44589775800704956,256.0
0.34375,0.4586482346057892,256.0,0.8125,0.65625,0.96875,0.5,1655,0.40863513946533203,256.0
0.39453125,0.4292804002761841,256.0,0.796875,0.69140625,0.90234375,0.5,1656,0.4181106984615326,256.0
0.357421875,0.45206835865974426,256.0,0.759765625,0.6171875,0.90234375,0.5,1657,0.4531739354133606,256.0
0.369140625,0.45818233489990234,256.0,0.794921875,0.6640625,0.92578125,0.5,1658,0.4305596351623535,256.0
0.421875,0.4424944818019867,256.0,0.78515625,0.70703125,0.86328125,0.5,1659,0.471713125705719,256.0
0.345703125,0.46872490644454956,256.0,0.783203125,0.62890625,0.9375,0.5,1660,0.44738030433654785,256.0
0.349609375,0.47673147916793823,256.0,0.833984375,0.68359375,0.984375,0.5,1661,0.40133970975875854,256.0
0.31640625,0.45692843198776245,256.0,0.80078125,0.6171875,0.984375,0.5,1662,0.4203963279724121,256.0
0.375,0.4321320056915283,256.0,0.8046875,0.6796875,0.9296875,0.5,1663,0.41699010133743286,256.0
0.359375,0.46321946382522583,256.0,0.80859375,0.66796875,0.94921875,0.5,1664,0.4143301546573639,256.0
0.359375,0.4496481120586395,256.0,0.81640625,0.67578125,0.95703125,0.5,1665,0.4018152356147766,256.0
0.37890625,0.4530501365661621,256.0,0.7734375,0.65234375,0.89453125,0.5,1666,0.47295352816581726,256.0
0.3515625,0.4545152187347412,256.0,0.80859375,0.66015625,0.95703125,0.5,1667,0.4136146306991577,256.0
0.390625,0.4196326732635498,256.0,0.75,0.640625,0.859375,0.5,1668,0.47828322649002075,256.0
0.373046875,0.4429873824119568,256.0,0.787109375,0.66015625,0.9140625,0.5,1669,0.44678130745887756,256.0
0.357421875,0.4425285756587982,256.0,0.853515625,0.7109375,0.99609375,0.5,1670,0.36708250641822815,256.0
0.390625,0.4194106459617615,256.0,0.796875,0.6875,0.90625,0.5,1671,0.43434664607048035,256.0
0.36328125,0.44783592224121094,256.0,0.83203125,0.6953125,0.96875,0.5,1672,0.3914799392223358,256.0
0.365234375,0.4589458107948303,256.0,0.798828125,0.6640625,0.93359375,0.5,1673,0.42448925971984863,256.0
0.34765625,0.432820200920105,256.0,0.828125,0.67578125,0.98046875,0.5,1674,0.3906609117984772,256.0
0.37890625,0.4152522087097168,256.0,0.78515625,0.6640625,0.90625,0.5,1675,0.43794775009155273,256.0
0.357421875,0.4378891587257385,256.0,0.806640625,0.6640625,0.94921875,0.5,1676,0.4135572016239166,256.0
0.369140625,0.41598865389823914,256.0,0.751953125,0.62109375,0.8828125,0.5,1677,0.47045278549194336,256.0
0.33984375,0.46238940954208374,256.0,0.80859375,0.6484375,0.96875,0.5,1678,0.4132174849510193,256.0
0.345703125,0.45487427711486816,256.0,0.837890625,0.68359375,0.9921875,0.5,1679,0.3909771144390106,256.0
0.36328125,0.4423709213733673,256.0,0.75,0.61328125,0.88671875,0.5,1680,0.5203888416290283,256.0
0.375,0.40767890214920044,256.0,0.78515625,0.66015625,0.91015625,0.5,1681,0.432614266872406,256.0
0.35546875,0.4237849712371826,256.0,0.7890625,0.64453125,0.93359375,0.5,1682,0.4310762882232666,256.0
0.365234375,0.4336717128753662,256.0,0.783203125,0.6484375,0.91796875,0.5,1683,0.44618716835975647,256.0
0.359375,0.42385047674179077,256.0,0.78515625,0.64453125,0.92578125,0.5,1684,0.4293210506439209,256.0
0.35546875,0.42652809619903564,256.0,0.7734375,0.62890625,0.91796875,0.5,1685,0.4595641791820526,256.0
0.345703125,0.41119134426116943,256.0,0.798828125,0.64453125,0.953125,0.5,1686,0.4216460585594177,256.0
0.365234375,0.4447166323661804,256.0,0.818359375,0.68359375,0.953125,0.5,1687,0.4226498305797577,256.0
0.3515625,0.42828357219696045,256.0,0.7890625,0.640625,0.9375,0.5,1688,0.4518464207649231,256.0
0.3359375,0.4538727104663849,256.0,0.77734375,0.61328125,0.94140625,0.5,1689,0.4594179689884186,256.0
0.376953125,0.43131279945373535,256.0,0.810546875,0.6875,0.93359375,0.5,1690,0.4208618104457855,256.0
0.361328125,0.4582335650920868,256.0,0.802734375,0.6640625,0.94140625,0.5,1691,0.42238062620162964,256.0
0.392578125,0.440809428691864,256.0,0.798828125,0.69140625,0.90625,0.5,1692,0.4341443181037903,256.0
0.361328125,0.4275628924369812,256.0,0.794921875,0.65625,0.93359375,0.5,1693,0.4216614067554474,256.0
0.400390625,0.4302217960357666,256.0,0.798828125,0.69921875,0.8984375,0.5,1694,0.41981494426727295,256.0
0.40625,0.4172195792198181,256.0,0.796875,0.703125,0.890625,0.5,1695,0.4207163453102112,256.0
0.3125,0.48488324880599976,256.0,0.8046875,0.6171875,0.9921875,0.5,1696,0.42745399475097656,256.0
0.333984375,0.4472346901893616,256.0,0.802734375,0.63671875,0.96875,0.5,1697,0.41619592905044556,256.0
0.3671875,0.4291127324104309,256.0,0.77734375,0.64453125,0.91015625,0.5,1698,0.4454130530357361,256.0
0.345703125,0.4574251174926758,256.0,0.822265625,0.66796875,0.9765625,0.5,1699,0.3982434570789337,256.0
0.357421875,0.42986413836479187,256.0,0.833984375,0.69140625,0.9765625,0.5,1700,0.3723286986351013,256.0
0.404296875,0.4053043723106384,256.0,0.794921875,0.69921875,0.890625,0.5,1701,0.4235219359397888,256.0
0.353515625,0.43478769063949585,256.0,0.826171875,0.6796875,0.97265625,0.5,1702,0.3899919390678406,256.0
0.40234375,0.4138461947441101,256.0,0.796875,0.69921875,0.89453125,0.5,1703,0.4239383935928345,256.0
0.345703125,0.40016263723373413,256.0,0.806640625,0.65234375,0.9609375,0.5,1704,0.4009251594543457,256.0
0.322265625,0.45499223470687866,256.0,0.818359375,0.640625,0.99609375,0.5,1705,0.4102267920970917,256.0
0.31640625,0.4337771534919739,256.0,0.79296875,0.609375,0.9765625,0.5,1706,0.4308497905731201,256.0
0.3828125,0.4117576479911804,256.0,0.8046875,0.6875,0.921875,0.5,1707,0.42051923274993896,256.0
0.3671875,0.4394156336784363,256.0,0.83984375,0.70703125,0.97265625,0.5,1708,0.37440431118011475,256.0
0.34765625,0.44027063250541687,256.0,0.828125,0.67578125,0.98046875,0.5,1709,0.39553794264793396,256.0
0.365234375,0.4304094910621643,256.0,0.763671875,0.62890625,0.8984375,0.5,1710,0.46554034948349,256.0
0.390625,0.41285666823387146,256.0,0.79296875,0.68359375,0.90234375,0.5,1711,0.4171365797519684,256.0
0.423828125,0.41468170285224915,256.0,0.791015625,0.71484375,0.8671875,0.5,1712,0.4101106524467468,256.0
0.3359375,0.4351937472820282,256.0,0.80078125,0.63671875,0.96484375,0.5,1713,0.41568154096603394,256.0
0.330078125,0.46566256880760193,256.0,0.826171875,0.65625,0.99609375,0.5,1714,0.4069530963897705,256.0
0.314453125,0.4541548490524292,256.0,0.783203125,0.59765625,0.96875,0.5,1715,0.4393659830093384,256.0
0.33203125,0.45571601390838623,256.0,0.80078125,0.6328125,0.96875,0.5,1716,0.42277035117149353,256.0
0.353515625,0.4171123504638672,256.0,0.806640625,0.66015625,0.953125,0.5,1717,0.4061257541179657,256.0
0.341796875,0.43871453404426575,256.0,0.810546875,0.65234375,0.96875,0.5,1718,0.405428409576416,256.0
0.365234375,0.4066271185874939,256.0,0.814453125,0.6796875,0.94921875,0.5,1719,0.3890988826751709,256.0
0.365234375,0.4382691979408264,256.0,0.810546875,0.67578125,0.9453125,0.5,1720,0.4051210284233093,256.0
0.396484375,0.3958684802055359,256.0,0.732421875,0.62890625,0.8359375,0.5,1721,0.49264296889305115,256.0
0.3515625,0.4418943524360657,256.0,0.78515625,0.63671875,0.93359375,0.5,1722,0.44987472891807556,256.0
0.3359375,0.4737538695335388,256.0,0.82421875,0.66015625,0.98828125,0.5,1723,0.41157156229019165,256.0
0.3359375,0.40778008103370667,256.0,0.8125,0.6484375,0.9765625,0.5,1724,0.39343851804733276,256.0
0.318359375,0.457793653011322,256.0,0.767578125,0.5859375,0.94921875,0.5,1725,0.46545565128326416,256.0
0.3671875,0.4374476671218872,256.0,0.828125,0.6953125,0.9609375,0.5,1726,0.3999077081680298,256.0
0.345703125,0.43009698390960693,256.0,0.822265625,0.66796875,0.9765625,0.5,1727,0.3865264058113098,256.0
0.384765625,0.41399720311164856,256.0,0.810546875,0.6953125,0.92578125,0.5,1728,0.4067348837852478,256.0
0.404296875,0.4115550220012665,256.0,0.818359375,0.72265625,0.9140625,0.5,1729,0.4097115397453308,256.0
0.375,0.39387527108192444,256.0,0.79296875,0.66796875,0.91796875,0.5,1730,0.428794264793396,256.0
0.349609375,0.4335727095603943,256.0,0.822265625,0.671875,0.97265625,0.5,1731,0.3895154595375061,256.0
0.34765625,0.4262254238128662,256.0,0.8125,0.66015625,0.96484375,0.5,1732,0.40808433294296265,256.0
0.353515625,0.42691296339035034,256.0,0.779296875,0.6328125,0.92578125,0.5,1733,0.4537046253681183,256.0
0.345703125,0.41934871673583984,256.0,0.830078125,0.67578125,0.984375,0.5,1734,0.379815936088562,256.0
0.359375,0.3996485769748688,256.0,0.80078125,0.66015625,0.94140625,0.5,1735,0.4029090404510498,256.0
0.37109375,0.41551756858825684,256.0,0.83984375,0.7109375,0.96875,0.5,1736,0.37456271052360535,256.0
0.37109375,0.40507954359054565,256.0,0.8125,0.68359375,0.94140625,0.5,1737,0.41474494338035583,256.0
0.357421875,0.4083290100097656,256.0,0.806640625,0.6640625,0.94921875,0.5,1738,0.4023938775062561,256.0
0.345703125,0.42635273933410645,256.0,0.794921875,0.640625,0.94921875,0.5,1739,0.4323651194572449,256.0
0.353515625,0.41891324520111084,256.0,0.849609375,0.703125,0.99609375,0.5,1740,0.35804909467697144,256.0
0.349609375,0.4154202342033386,256.0,0.806640625,0.65625,0.95703125,0.5,1741,0.41108837723731995,256.0
0.357421875,0.43039318919181824,256.0,0.794921875,0.65234375,0.9375,0.5,1742,0.43861785531044006,256.0
0.3359375,0.4318752586841583,256.0,0.76953125,0.60546875,0.93359375,0.5,1743,0.44139569997787476,256.0
0.373046875,0.40244928002357483,256.0,0.818359375,0.69140625,0.9453125,0.5,1744,0.38778984546661377,256.0
0.3671875,0.41297054290771484,256.0,0.7734375,0.640625,0.90625,0.5,1745,0.4468235969543457,256.0
0.353515625,0.4104841351509094,256.0,0.779296875,0.6328125,0.92578125,0.5,1746,0.4499319791793823,256.0
0.328125,0.4225013852119446,256.0,0.734375,0.5625,0.90625,0.5,1747,0.5096613764762878,256.0
0.333984375,0.43619418144226074,256.0,0.810546875,0.64453125,0.9765625,0.5,1748,0.4060959219932556,256.0
0.34375,0.46195557713508606,256.0,0.84375,0.6875,1.0,0.5,1749,0.3909868597984314,256.0
