raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/disc_loss,raw/disc/disc_acc
0.5703125,256.0,0.5,0.48046875,256.0,0.609375,1831,0.6496289968490601,0.6557364463806152,0.58984375
0.51171875,256.0,0.5,0.4609375,256.0,0.58984375,1832,0.6440408229827881,0.6692277193069458,0.55078125
0.50390625,256.0,0.5,0.46875,256.0,0.56640625,1833,0.6527959108352661,0.6828975081443787,0.53515625
0.453125,256.0,0.5,0.4296875,256.0,0.59375,1834,0.6572209000587463,0.6774734258651733,0.5234375
0.52734375,256.0,0.5,0.443359375,256.0,0.640625,1835,0.6522602438926697,0.6589092016220093,0.583984375
0.51953125,256.0,0.5,0.43359375,256.0,0.65234375,1836,0.6426099538803101,0.6656148433685303,0.5859375
0.43359375,256.0,0.5,0.38671875,256.0,0.66015625,1837,0.6509389877319336,0.6839480400085449,0.546875
0.390625,256.0,0.5,0.35546875,256.0,0.6796875,1838,0.6627810001373291,0.6833163499832153,0.53515625
0.671875,256.0,0.5,0.654296875,256.0,0.36328125,1839,0.6461155414581299,0.666936993598938,0.517578125
0.69140625,256.0,0.5,0.6328125,256.0,0.42578125,1840,0.6510854959487915,0.6577093005180359,0.55859375
0.71875,256.0,0.5,0.685546875,256.0,0.34765625,1841,0.6577722430229187,0.672595739364624,0.533203125
0.67578125,256.0,0.5,0.654296875,256.0,0.3671875,1842,0.6587012410163879,0.6757932901382446,0.521484375
0.41796875,256.0,0.5,0.326171875,256.0,0.765625,1843,0.6505824327468872,0.6578397154808044,0.591796875
0.48828125,256.0,0.5,0.376953125,256.0,0.734375,1844,0.6508228182792664,0.6731375455856323,0.611328125
0.5625,256.0,0.5,0.43359375,256.0,0.6953125,1845,0.6507363319396973,0.6449682712554932,0.62890625
0.5625,256.0,0.5,0.4453125,256.0,0.671875,1846,0.6428983211517334,0.6450039148330688,0.6171875
0.5703125,256.0,0.5,0.4609375,256.0,0.6484375,1847,0.643491804599762,0.6612548828125,0.609375
0.56640625,256.0,0.5,0.44140625,256.0,0.68359375,1848,0.6162984371185303,0.6390854716300964,0.625
0.56640625,256.0,0.5,0.46875,256.0,0.62890625,1849,0.6139401197433472,0.6750606298446655,0.59765625
0.5859375,256.0,0.5,0.48828125,256.0,0.609375,1850,0.6172715425491333,0.6713496446609497,0.59765625
0.57421875,256.0,0.5,0.50390625,256.0,0.56640625,1851,0.6297862529754639,0.6776681542396545,0.5703125
0.56640625,256.0,0.5,0.5,256.0,0.56640625,1852,0.6364624500274658,0.6812361478805542,0.56640625
0.5546875,256.0,0.5,0.447265625,256.0,0.66015625,1853,0.6321887969970703,0.6296924352645874,0.607421875
0.6015625,256.0,0.5,0.451171875,256.0,0.69921875,1854,0.639987051486969,0.6284002661705017,0.650390625
0.5546875,256.0,0.5,0.447265625,256.0,0.66015625,1855,0.6558399200439453,0.6500340104103088,0.607421875
0.5859375,256.0,0.5,0.455078125,256.0,0.67578125,1856,0.65953528881073,0.6564958095550537,0.630859375
0.5234375,256.0,0.5,0.42578125,256.0,0.671875,1857,0.657862663269043,0.6712043285369873,0.59765625
0.48828125,256.0,0.5,0.419921875,256.0,0.6484375,1858,0.6410312652587891,0.6677455306053162,0.568359375
0.47265625,256.0,0.5,0.40625,256.0,0.66015625,1859,0.6485373973846436,0.6677093505859375,0.56640625
0.5234375,256.0,0.5,0.4296875,256.0,0.6640625,1860,0.6408771276473999,0.6455183029174805,0.59375
0.578125,256.0,0.5,0.478515625,256.0,0.62109375,1861,0.6480299830436707,0.6699512004852295,0.599609375
0.62890625,256.0,0.5,0.515625,256.0,0.59765625,1862,0.645519495010376,0.6494770050048828,0.61328125
0.5625,256.0,0.5,0.458984375,256.0,0.64453125,1863,0.6488096714019775,0.641449511051178,0.603515625
0.5546875,256.0,0.5,0.5234375,256.0,0.5078125,1864,0.642187774181366,0.6808174848556519,0.53125
0.6171875,256.0,0.5,0.4921875,256.0,0.6328125,1865,0.6474217176437378,0.6606903076171875,0.625
0.5859375,256.0,0.5,0.509765625,256.0,0.56640625,1866,0.6463024616241455,0.6579781770706177,0.576171875
0.515625,256.0,0.5,0.470703125,256.0,0.57421875,1867,0.6483829617500305,0.6693471074104309,0.544921875
0.546875,256.0,0.5,0.482421875,256.0,0.58203125,1868,0.651931643486023,0.6646961569786072,0.564453125
0.5,256.0,0.5,0.447265625,256.0,0.60546875,1869,0.6440120935440063,0.662705659866333,0.552734375
0.453125,256.0,0.5,0.40234375,256.0,0.6484375,1870,0.648479163646698,0.6615817546844482,0.55078125
0.4140625,256.0,0.5,0.376953125,256.0,0.66015625,1871,0.6606071591377258,0.677539050579071,0.537109375
0.4609375,256.0,0.5,0.357421875,256.0,0.74609375,1872,0.6546886563301086,0.6505000591278076,0.603515625
0.421875,256.0,0.5,0.326171875,256.0,0.76953125,1873,0.6440948843955994,0.6485120058059692,0.595703125
0.33984375,256.0,0.5,0.25390625,256.0,0.83203125,1874,0.6539685130119324,0.6675083041191101,0.5859375
0.359375,256.0,0.5,0.28515625,256.0,0.7890625,1875,0.6481748223304749,0.6868008375167847,0.57421875
0.33984375,256.0,0.5,0.251953125,256.0,0.8359375,1876,0.6553959250450134,0.6678980588912964,0.587890625
0.33984375,256.0,0.5,0.27734375,256.0,0.78515625,1877,0.646902322769165,0.6644975543022156,0.5625
0.41015625,256.0,0.5,0.318359375,256.0,0.7734375,1878,0.6535828113555908,0.6552494764328003,0.591796875
0.3984375,256.0,0.5,0.35546875,256.0,0.6875,1879,0.6554455757141113,0.70316082239151,0.54296875
0.51171875,256.0,0.5,0.3984375,256.0,0.71484375,1880,0.6465150117874146,0.6503678560256958,0.61328125
0.47265625,256.0,0.5,0.390625,256.0,0.69140625,1881,0.6530317664146423,0.6607780456542969,0.58203125
0.57421875,256.0,0.5,0.466796875,256.0,0.640625,1882,0.6456205248832703,0.6544378995895386,0.607421875
0.57421875,256.0,0.5,0.490234375,256.0,0.59375,1883,0.6389217972755432,0.6531150341033936,0.583984375
0.54296875,256.0,0.5,0.443359375,256.0,0.65625,1884,0.6341681480407715,0.6405335664749146,0.599609375
0.53515625,256.0,0.5,0.458984375,256.0,0.6171875,1885,0.6444876194000244,0.6510182023048401,0.576171875
0.546875,256.0,0.5,0.4609375,256.0,0.625,1886,0.6387473344802856,0.6443424224853516,0.5859375
0.57421875,256.0,0.5,0.474609375,256.0,0.625,1887,0.6490508317947388,0.6609209775924683,0.599609375
0.59765625,256.0,0.5,0.455078125,256.0,0.6875,1888,0.6356109976768494,0.6279224157333374,0.642578125
0.5625,256.0,0.5,0.455078125,256.0,0.65234375,1889,0.6493529677391052,0.6563820838928223,0.607421875
0.53515625,256.0,0.5,0.42578125,256.0,0.68359375,1890,0.6461548209190369,0.6491810083389282,0.609375
0.578125,256.0,0.5,0.501953125,256.0,0.57421875,1891,0.6374005079269409,0.6469074487686157,0.576171875
0.5390625,256.0,0.5,0.45703125,256.0,0.625,1892,0.6444311738014221,0.654241144657135,0.58203125
0.55078125,256.0,0.5,0.509765625,256.0,0.53125,1893,0.6322168111801147,0.6739243268966675,0.541015625
0.5078125,256.0,0.5,0.466796875,256.0,0.57421875,1894,0.6449118852615356,0.6731200814247131,0.541015625
0.51171875,256.0,0.5,0.435546875,256.0,0.640625,1895,0.648484468460083,0.6740232110023499,0.576171875
0.55078125,256.0,0.5,0.4375,256.0,0.67578125,1896,0.6394362449645996,0.6459231972694397,0.61328125
0.48046875,256.0,0.5,0.3828125,256.0,0.71484375,1897,0.6340669989585876,0.643730640411377,0.59765625
0.45703125,256.0,0.5,0.400390625,256.0,0.65625,1898,0.6389327049255371,0.668198823928833,0.556640625
0.42578125,256.0,0.5,0.384765625,256.0,0.65625,1899,0.6435441374778748,0.677281379699707,0.541015625
0.45703125,256.0,0.5,0.36328125,256.0,0.73046875,1900,0.6360899806022644,0.6454524397850037,0.59375
0.42578125,256.0,0.5,0.357421875,256.0,0.7109375,1901,0.6410542726516724,0.6883062124252319,0.568359375
0.4765625,256.0,0.5,0.40234375,256.0,0.671875,1902,0.6493887901306152,0.6626291871070862,0.57421875
0.45703125,256.0,0.5,0.42578125,256.0,0.60546875,1903,0.6390880346298218,0.6519426703453064,0.53125
0.4921875,256.0,0.5,0.4296875,256.0,0.6328125,1904,0.6513379812240601,0.6535054445266724,0.5625
0.56640625,256.0,0.5,0.49609375,256.0,0.57421875,1905,0.654049277305603,0.6546669006347656,0.5703125
0.52734375,256.0,0.5,0.486328125,256.0,0.5546875,1906,0.6374426484107971,0.6643405556678772,0.541015625
0.54296875,256.0,0.5,0.451171875,256.0,0.640625,1907,0.6410418748855591,0.6879714727401733,0.591796875
0.52734375,256.0,0.5,0.45703125,256.0,0.61328125,1908,0.6597893238067627,0.6888049840927124,0.5703125
0.546875,256.0,0.5,0.435546875,256.0,0.67578125,1909,0.6501132845878601,0.6375372409820557,0.611328125
0.52734375,256.0,0.5,0.451171875,256.0,0.625,1910,0.6479138135910034,0.6535117626190186,0.576171875
0.515625,256.0,0.5,0.396484375,256.0,0.72265625,1911,0.648111879825592,0.6362689733505249,0.619140625
0.46875,256.0,0.5,0.375,256.0,0.71875,1912,0.6448112726211548,0.6425442695617676,0.59375
0.53125,256.0,0.5,0.392578125,256.0,0.74609375,1913,0.6443966627120972,0.6445224285125732,0.638671875
0.50390625,256.0,0.5,0.41015625,256.0,0.68359375,1914,0.6478075981140137,0.6525077223777771,0.59375
0.50390625,256.0,0.5,0.412109375,256.0,0.6796875,1915,0.6400197148323059,0.639897346496582,0.591796875
0.5,256.0,0.5,0.423828125,256.0,0.65234375,1916,0.6370192766189575,0.6569899320602417,0.576171875
0.4375,256.0,0.5,0.345703125,256.0,0.74609375,1917,0.6451138854026794,0.6517589092254639,0.591796875
0.4609375,256.0,0.5,0.37890625,256.0,0.703125,1918,0.6556630730628967,0.6655126214027405,0.58203125
0.40625,256.0,0.5,0.341796875,256.0,0.72265625,1919,0.638854444026947,0.6614589691162109,0.564453125
0.4375,256.0,0.5,0.36328125,256.0,0.7109375,1920,0.6446266174316406,0.6488397121429443,0.57421875
0.4296875,256.0,0.5,0.333984375,256.0,0.76171875,1921,0.6412637233734131,0.6410892605781555,0.595703125
0.37890625,256.0,0.5,0.3359375,256.0,0.70703125,1922,0.6493286490440369,0.6575528383255005,0.54296875
0.4765625,256.0,0.5,0.33203125,256.0,0.8125,1923,0.6381765007972717,0.6300614476203918,0.64453125
0.35546875,256.0,0.5,0.28125,256.0,0.79296875,1924,0.6510510444641113,0.6612552404403687,0.57421875
0.39453125,256.0,0.5,0.28515625,256.0,0.82421875,1925,0.6477533578872681,0.6425937414169312,0.609375
0.484375,256.0,0.5,0.392578125,256.0,0.69921875,1926,0.6460001468658447,0.6534309387207031,0.591796875
0.41796875,256.0,0.5,0.345703125,256.0,0.7265625,1927,0.6537154316902161,0.6733523607254028,0.572265625
0.5078125,256.0,0.5,0.39453125,256.0,0.71875,1928,0.6427969336509705,0.6572372913360596,0.61328125
0.5,256.0,0.5,0.423828125,256.0,0.65234375,1929,0.6365377306938171,0.6518098711967468,0.576171875
0.58984375,256.0,0.5,0.462890625,256.0,0.6640625,1930,0.6400267481803894,0.63536137342453,0.626953125
0.52734375,256.0,0.5,0.466796875,256.0,0.59375,1931,0.6470906138420105,0.6735900640487671,0.560546875
0.578125,256.0,0.5,0.48828125,256.0,0.6015625,1932,0.6490151882171631,0.6574808359146118,0.58984375
0.5859375,256.0,0.5,0.513671875,256.0,0.55859375,1933,0.6217455267906189,0.6697039008140564,0.572265625
0.5546875,256.0,0.5,0.509765625,256.0,0.53515625,1934,0.6407533884048462,0.6871192455291748,0.544921875
0.5625,256.0,0.5,0.486328125,256.0,0.58984375,1935,0.6256654262542725,0.6765239238739014,0.576171875
0.59765625,256.0,0.5,0.53125,256.0,0.53515625,1936,0.6393680572509766,0.658250093460083,0.56640625
0.55078125,256.0,0.5,0.458984375,256.0,0.6328125,1937,0.6467555165290833,0.6437737941741943,0.591796875
0.5078125,256.0,0.5,0.455078125,256.0,0.59765625,1938,0.6615199446678162,0.6642944812774658,0.552734375
0.53515625,256.0,0.5,0.447265625,256.0,0.640625,1939,0.6540921926498413,0.6559699177742004,0.587890625
0.4609375,256.0,0.5,0.390625,256.0,0.6796875,1940,0.6415675282478333,0.66584312915802,0.5703125
0.46875,256.0,0.5,0.41796875,256.0,0.6328125,1941,0.6580039262771606,0.6874680519104004,0.55078125
0.44140625,256.0,0.5,0.37109375,256.0,0.69921875,1942,0.6493700742721558,0.6638950109481812,0.5703125
0.41796875,256.0,0.5,0.333984375,256.0,0.75,1943,0.6520927548408508,0.6626131534576416,0.583984375
0.3984375,256.0,0.5,0.33203125,256.0,0.734375,1944,0.6572498083114624,0.6745138764381409,0.56640625
0.3984375,256.0,0.5,0.341796875,256.0,0.71484375,1945,0.6428949236869812,0.6624855995178223,0.556640625
0.41796875,256.0,0.5,0.357421875,256.0,0.703125,1946,0.6358740329742432,0.6493430137634277,0.560546875
0.48046875,256.0,0.5,0.37890625,256.0,0.72265625,1947,0.6411590576171875,0.6453468799591064,0.6015625
0.4609375,256.0,0.5,0.41015625,256.0,0.640625,1948,0.6567624807357788,0.6845428347587585,0.55078125
0.52734375,256.0,0.5,0.419921875,256.0,0.6875,1949,0.6511245965957642,0.6557122468948364,0.607421875
0.5703125,256.0,0.5,0.470703125,256.0,0.62890625,1950,0.6430429220199585,0.6437221765518188,0.599609375
0.6015625,256.0,0.5,0.494140625,256.0,0.61328125,1951,0.6452173590660095,0.64329594373703,0.607421875
0.5078125,256.0,0.5,0.45703125,256.0,0.59375,1952,0.6430391073226929,0.6737228631973267,0.55078125
0.51953125,256.0,0.5,0.46484375,256.0,0.58984375,1953,0.6395301818847656,0.6709344387054443,0.5546875
0.5390625,256.0,0.5,0.486328125,256.0,0.56640625,1954,0.6397000551223755,0.6667162179946899,0.552734375
0.63671875,256.0,0.5,0.515625,256.0,0.60546875,1955,0.6507197022438049,0.6518300771713257,0.62109375
0.62109375,256.0,0.5,0.505859375,256.0,0.609375,1956,0.651249885559082,0.6490966081619263,0.615234375
0.56640625,256.0,0.5,0.43359375,256.0,0.69921875,1957,0.6562329530715942,0.6490113735198975,0.6328125
0.578125,256.0,0.5,0.443359375,256.0,0.69140625,1958,0.6520935893058777,0.637874960899353,0.634765625
0.625,256.0,0.5,0.498046875,256.0,0.62890625,1959,0.642467737197876,0.6338437795639038,0.626953125
0.5390625,256.0,0.5,0.41015625,256.0,0.71875,1960,0.6546633243560791,0.6379997730255127,0.62890625
0.51171875,256.0,0.5,0.4375,256.0,0.63671875,1961,0.6522557735443115,0.6680968403816223,0.57421875
0.53515625,256.0,0.5,0.46484375,256.0,0.60546875,1962,0.6517430543899536,0.6730745434761047,0.5703125
0.53125,256.0,0.5,0.453125,256.0,0.625,1963,0.65010666847229,0.6526102423667908,0.578125
0.5390625,256.0,0.5,0.478515625,256.0,0.58203125,1964,0.6329953670501709,0.6773461699485779,0.560546875
0.51953125,256.0,0.5,0.423828125,256.0,0.671875,1965,0.6502847671508789,0.6584668159484863,0.595703125
0.46875,256.0,0.5,0.3828125,256.0,0.703125,1966,0.6508389711380005,0.6524940729141235,0.5859375
0.390625,256.0,0.5,0.328125,256.0,0.734375,1967,0.6529392004013062,0.6695961952209473,0.5625
0.4296875,256.0,0.5,0.310546875,256.0,0.80859375,1968,0.6404324769973755,0.631883978843689,0.619140625
0.38671875,256.0,0.5,0.26171875,256.0,0.86328125,1969,0.6574864983558655,0.660285234451294,0.625
0.37109375,256.0,0.5,0.306640625,256.0,0.7578125,1970,0.6527363061904907,0.6571913957595825,0.564453125
0.4453125,256.0,0.5,0.328125,256.0,0.7890625,1971,0.6452696919441223,0.6392064094543457,0.6171875
0.44140625,256.0,0.5,0.34375,256.0,0.75390625,1972,0.652435302734375,0.6473866105079651,0.59765625
0.4609375,256.0,0.5,0.345703125,256.0,0.76953125,1973,0.6613170504570007,0.6496025323867798,0.615234375
0.48828125,256.0,0.5,0.400390625,256.0,0.6875,1974,0.6541839241981506,0.6758716106414795,0.587890625
0.46484375,256.0,0.5,0.353515625,256.0,0.7578125,1975,0.6517963409423828,0.651330828666687,0.611328125
0.5546875,256.0,0.5,0.4375,256.0,0.6796875,1976,0.637945294380188,0.6337252855300903,0.6171875
0.5078125,256.0,0.5,0.4296875,256.0,0.6484375,1977,0.6519305109977722,0.6503223776817322,0.578125
0.60546875,256.0,0.5,0.515625,256.0,0.57421875,1978,0.6397347450256348,0.6538708806037903,0.58984375
0.5703125,256.0,0.5,0.5,256.0,0.5703125,1979,0.6367411613464355,0.6535543203353882,0.5703125
0.5,256.0,0.5,0.447265625,256.0,0.60546875,1980,0.6338996887207031,0.6861989498138428,0.552734375
0.453125,256.0,0.5,0.365234375,256.0,0.72265625,1981,0.6387746930122375,0.6440408825874329,0.587890625
0.4375,256.0,0.5,0.33203125,256.0,0.7734375,1982,0.6423981189727783,0.6495187878608704,0.60546875
0.3984375,256.0,0.5,0.3203125,256.0,0.7578125,1983,0.6540122032165527,0.6629737615585327,0.578125
0.39453125,256.0,0.5,0.3125,256.0,0.76953125,1984,0.6382786631584167,0.6499654054641724,0.58203125
0.390625,256.0,0.5,0.349609375,256.0,0.69140625,1985,0.6535234451293945,0.6673352122306824,0.541015625
0.45703125,256.0,0.5,0.37890625,256.0,0.69921875,1986,0.6494235992431641,0.6563639044761658,0.578125
0.5703125,256.0,0.5,0.451171875,256.0,0.66796875,1987,0.6586049199104309,0.6559360027313232,0.619140625
0.55859375,256.0,0.5,0.47265625,256.0,0.61328125,1988,0.6478626728057861,0.6640917062759399,0.5859375
0.58984375,256.0,0.5,0.486328125,256.0,0.6171875,1989,0.6511970162391663,0.6479365825653076,0.603515625
0.61328125,256.0,0.5,0.5,256.0,0.61328125,1990,0.6472668051719666,0.6507294178009033,0.61328125
0.921875,256.0,0.5,0.89453125,256.0,0.1328125,1991,0.5356515049934387,0.886139452457428,0.52734375
0.90234375,256.0,0.5,0.8125,256.0,0.27734375,1992,0.5430218577384949,0.7182995676994324,0.58984375
0.90234375,256.0,0.5,0.71875,256.0,0.46484375,1993,0.5490424633026123,0.5495553612709045,0.68359375
0.84375,256.0,0.5,0.62109375,256.0,0.6015625,1994,0.5430297255516052,0.5177352428436279,0.72265625
0.84765625,256.0,0.5,0.654296875,256.0,0.5390625,1995,0.53873211145401,0.5511775016784668,0.693359375
0.8515625,256.0,0.5,0.64453125,256.0,0.5625,1996,0.5596736669540405,0.5512769222259521,0.70703125
0.73046875,256.0,0.5,0.5390625,256.0,0.65234375,1997,0.541844367980957,0.5616602301597595,0.69140625
0.73828125,256.0,0.5,0.50390625,256.0,0.73046875,1998,0.5424889922142029,0.5072599649429321,0.734375
0.640625,256.0,0.5,0.44921875,256.0,0.7421875,1999,0.5431450605392456,0.5101833343505859,0.69140625
0.65625,256.0,0.5,0.447265625,256.0,0.76171875,2000,0.5935359001159668,0.5362273454666138,0.708984375
0.5859375,256.0,0.5,0.408203125,256.0,0.76953125,2001,0.6025510430335999,0.5537447929382324,0.677734375
0.609375,256.0,0.5,0.453125,256.0,0.703125,2002,0.6249653100967407,0.5928393006324768,0.65625
0.68359375,256.0,0.5,0.556640625,256.0,0.5703125,2003,0.6284056901931763,0.6195544004440308,0.626953125
0.74609375,256.0,0.5,0.611328125,256.0,0.5234375,2004,0.6494263410568237,0.6238793134689331,0.634765625
0.7890625,256.0,0.5,0.650390625,256.0,0.48828125,2005,0.6444063186645508,0.6359130144119263,0.638671875
0.796875,256.0,0.5,0.763671875,256.0,0.26953125,2006,0.643242359161377,0.6688917279243469,0.533203125
0.85546875,256.0,0.5,0.8203125,256.0,0.21484375,2007,0.6544302701950073,0.68404221534729,0.53515625
0.83203125,256.0,0.5,0.78515625,256.0,0.26171875,2008,0.6448180675506592,0.6748046875,0.546875
0.85546875,256.0,0.5,0.78515625,256.0,0.28515625,2009,0.6485680341720581,0.6562759280204773,0.5703125
0.8046875,256.0,0.5,0.7421875,256.0,0.3203125,2010,0.6474964618682861,0.6600441932678223,0.5625
0.80859375,256.0,0.5,0.73828125,256.0,0.33203125,2011,0.641810953617096,0.666292667388916,0.5703125
0.7109375,256.0,0.5,0.68359375,256.0,0.34375,2012,0.6373394131660461,0.6553033590316772,0.52734375
0.6328125,256.0,0.5,0.587890625,256.0,0.45703125,2013,0.636469841003418,0.6988774538040161,0.544921875
0.25,256.0,0.5,0.25390625,256.0,0.7421875,2014,0.6476417779922485,0.7105400562286377,0.49609375
0.5859375,256.0,0.5,0.501953125,256.0,0.58203125,2015,0.6416494846343994,0.6497562527656555,0.583984375
0.5546875,256.0,0.5,0.49609375,256.0,0.5625,2016,0.6242241263389587,0.6596082448959351,0.55859375
0.57421875,256.0,0.5,0.533203125,256.0,0.5078125,2017,0.6397020816802979,0.6641196012496948,0.541015625
0.6171875,256.0,0.5,0.537109375,256.0,0.54296875,2018,0.643047571182251,0.6525996923446655,0.580078125
0.61328125,256.0,0.5,0.576171875,256.0,0.4609375,2019,0.6460472941398621,0.6976299285888672,0.537109375
0.6875,256.0,0.5,0.623046875,256.0,0.44140625,2020,0.6419304013252258,0.6771175265312195,0.564453125
0.71875,256.0,0.5,0.685546875,256.0,0.34765625,2021,0.6399493217468262,0.6700634360313416,0.533203125
0.8125,256.0,0.5,0.77734375,256.0,0.2578125,2022,0.6593501567840576,0.6792788505554199,0.53515625
0.4765625,256.0,0.5,0.4140625,256.0,0.6484375,2023,0.6485469341278076,0.6694796681404114,0.5625
0.5703125,256.0,0.5,0.435546875,256.0,0.69921875,2024,0.6394373178482056,0.6461527943611145,0.634765625
0.58203125,256.0,0.5,0.46875,256.0,0.64453125,2025,0.6486451625823975,0.653689444065094,0.61328125
0.59375,256.0,0.5,0.46875,256.0,0.65625,2026,0.6502967476844788,0.648987352848053,0.625
0.5390625,256.0,0.5,0.455078125,256.0,0.62890625,2027,0.6370037198066711,0.6527628898620605,0.583984375
0.515625,256.0,0.5,0.4140625,256.0,0.6875,2028,0.6434636116027832,0.6577207446098328,0.6015625
0.58203125,256.0,0.5,0.470703125,256.0,0.640625,2029,0.6436895728111267,0.6588363647460938,0.611328125
0.5390625,256.0,0.5,0.453125,256.0,0.6328125,2030,0.6302555203437805,0.6631578207015991,0.5859375
0.58203125,256.0,0.5,0.47265625,256.0,0.63671875,2031,0.639053463935852,0.6563557982444763,0.609375
0.5390625,256.0,0.5,0.451171875,256.0,0.63671875,2032,0.6385992765426636,0.6692878007888794,0.587890625
0.51171875,256.0,0.5,0.447265625,256.0,0.6171875,2033,0.6393675208091736,0.6607745289802551,0.564453125
0.4921875,256.0,0.5,0.443359375,256.0,0.60546875,2034,0.6435697078704834,0.6706933379173279,0.548828125
0.484375,256.0,0.5,0.443359375,256.0,0.59765625,2035,0.6455395221710205,0.689035177230835,0.541015625
0.4375,256.0,0.5,0.41796875,256.0,0.6015625,2036,0.6374976634979248,0.6871180534362793,0.51953125
0.4453125,256.0,0.5,0.37890625,256.0,0.6875,2037,0.6407795548439026,0.6437182426452637,0.56640625
0.421875,256.0,0.5,0.353515625,256.0,0.71484375,2038,0.6376793384552002,0.6532394289970398,0.568359375
0.6171875,256.0,0.5,0.59765625,256.0,0.421875,2039,0.6483503580093384,0.6821097135543823,0.51953125
0.6875,256.0,0.5,0.640625,256.0,0.40625,2040,0.644412636756897,0.693875253200531,0.546875
0.640625,256.0,0.5,0.6015625,256.0,0.4375,2041,0.6343404054641724,0.6539940237998962,0.5390625
0.63671875,256.0,0.5,0.568359375,256.0,0.5,2042,0.6205871105194092,0.6163148880004883,0.568359375
0.5625,256.0,0.5,0.525390625,256.0,0.51171875,2043,0.6352293491363525,0.6526234745979309,0.537109375
0.57421875,256.0,0.5,0.51171875,256.0,0.55078125,2044,0.6434417963027954,0.6496156454086304,0.5625
0.5546875,256.0,0.5,0.505859375,256.0,0.54296875,2045,0.6284685730934143,0.6408933401107788,0.548828125
0.62109375,256.0,0.5,0.58984375,256.0,0.44140625,2046,0.6412827968597412,0.644913375377655,0.53125
0.3828125,256.0,0.5,0.287109375,256.0,0.80859375,2047,0.6522425413131714,0.6578769683837891,0.595703125
0.46875,256.0,0.5,0.3984375,256.0,0.671875,2048,0.6538523435592651,0.6538090705871582,0.5703125
0.48828125,256.0,0.5,0.419921875,256.0,0.6484375,2049,0.6441676616668701,0.6558469533920288,0.568359375
0.51171875,256.0,0.5,0.4375,256.0,0.63671875,2050,0.6424076557159424,0.6481096148490906,0.57421875
0.53125,256.0,0.5,0.423828125,256.0,0.68359375,2051,0.6562180519104004,0.6549832224845886,0.607421875
0.50390625,256.0,0.5,0.43359375,256.0,0.63671875,2052,0.640109121799469,0.6824988722801208,0.5703125
0.85546875,256.0,0.5,0.861328125,256.0,0.1328125,2053,0.6463985443115234,0.6791248917579651,0.494140625
0.859375,256.0,0.5,0.830078125,256.0,0.19921875,2054,0.6386139392852783,0.6472626328468323,0.529296875
0.5390625,256.0,0.5,0.42578125,256.0,0.6875,2055,0.633255660533905,0.6115834712982178,0.61328125
0.59375,256.0,0.5,0.482421875,256.0,0.62890625,2056,0.6322863698005676,0.6440879106521606,0.611328125
0.62109375,256.0,0.5,0.5390625,256.0,0.54296875,2057,0.6279765367507935,0.6978201866149902,0.58203125
0.50390625,256.0,0.5,0.435546875,256.0,0.6328125,2058,0.6257453560829163,0.7115081548690796,0.568359375
0.55859375,256.0,0.5,0.455078125,256.0,0.6484375,2059,0.618945300579071,0.6690903902053833,0.603515625
0.5546875,256.0,0.5,0.4921875,256.0,0.5703125,2060,0.6295874118804932,0.673183262348175,0.5625
0.51953125,256.0,0.5,0.455078125,256.0,0.609375,2061,0.6381616592407227,0.6768536567687988,0.564453125
0.53515625,256.0,0.5,0.4296875,256.0,0.67578125,2062,0.6331533789634705,0.6488515138626099,0.60546875
0.51953125,256.0,0.5,0.404296875,256.0,0.7109375,2063,0.6302769184112549,0.6473291516304016,0.615234375
0.4140625,256.0,0.5,0.31640625,256.0,0.78125,2064,0.642295777797699,0.6618975400924683,0.59765625
0.46484375,256.0,0.5,0.37890625,256.0,0.70703125,2065,0.6450231075286865,0.6626263856887817,0.5859375
0.44921875,256.0,0.5,0.416015625,256.0,0.6171875,2066,0.6578061580657959,0.693155825138092,0.533203125
0.50390625,256.0,0.5,0.453125,256.0,0.59765625,2067,0.6503338813781738,0.6870785355567932,0.55078125
0.57421875,256.0,0.5,0.46875,256.0,0.63671875,2068,0.6541961431503296,0.651654839515686,0.60546875
0.6015625,256.0,0.5,0.486328125,256.0,0.62890625,2069,0.6506826281547546,0.6468085646629333,0.615234375
0.54296875,256.0,0.5,0.46484375,256.0,0.61328125,2070,0.6525896787643433,0.6636391878128052,0.578125
0.6015625,256.0,0.5,0.50390625,256.0,0.59375,2071,0.6663403511047363,0.6619939208030701,0.59765625
0.6015625,256.0,0.5,0.478515625,256.0,0.64453125,2072,0.643252432346344,0.6394876837730408,0.623046875
0.640625,256.0,0.5,0.541015625,256.0,0.55859375,2073,0.6378012895584106,0.6512247323989868,0.599609375
0.59765625,256.0,0.5,0.55859375,256.0,0.48046875,2074,0.6264036893844604,0.6989258527755737,0.5390625
0.62109375,256.0,0.5,0.544921875,256.0,0.53125,2075,0.6297551393508911,0.6543712615966797,0.576171875
0.640625,256.0,0.5,0.541015625,256.0,0.55859375,2076,0.6392704248428345,0.6500246524810791,0.599609375
0.63671875,256.0,0.5,0.56640625,256.0,0.50390625,2077,0.6405362486839294,0.6625518798828125,0.5703125
0.5390625,256.0,0.5,0.470703125,256.0,0.59765625,2078,0.6506961584091187,0.6686232686042786,0.568359375
